object_id,policy,acquired_view_count,backend,accuracy_normalized,completeness_normalized,chamfer_l1_normalized,ground_truth_diameter,precision_1pct,recall_1pct,fscore_1pct,precision_2pct,recall_2pct,fscore_2pct,precision_10pct,recall_10pct,fscore_10pct
02691156/162ed8d0d989f3acc1ccec171a275967,pun,5,2dgs,0.055193960666656494,0.015163860283792019,0.035178910475224257,1.9750766272402376,0.1511,0.3516,0.2113656654068033,0.2842,0.761,0.4138465365480291,0.8399,0.9999,0.9129427220350038
