object_id,policy,seed,coverage_target,stop_reason,acquired_views,initial_coverage,final_coverage,coverage_auc,reachable_coverage_ceiling,initial_reachable_normalized_coverage,final_reachable_normalized_coverage,reachable_normalized_coverage_auc,coverage_interval_start,coverage_interval_end,num_steps,normalized_regret_mean,normalized_regret_valid_count,spearman_mean,spearman_valid_count,ndcg_at_5_mean,ndcg_at_5_valid_count,median_policy_ms,peak_process_rss_bytes,peak_process_rss_delta_bytes,peak_cuda_allocated_bytes
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,farthest,0,vis_a,view_budget_exhausted,10,0.07964814603744022,0.8790538493626388,5.8829994735527995,0.941363767869644,0.08460931762615868,0.9338088838409238,6.249443280429562,1,10,9,0.5005264413444966,9,0.3867852285810792,9,0.6956678252356346,9,0.12597099976119353,671334400,0,
02691156/162ed8d0d989f3acc1ccec171a275967,farthest,0,vis_a,view_budget_exhausted,10,0.14497312553920544,0.9063761533404344,6.339679546929807,0.9762990062799165,0.14849254645009843,0.9283796741677371,6.493583939091038,1,10,9,0.484379351182431,9,0.4262194262386727,9,0.6992319851622336,9,0.1284249997297593,671621120,0,
02691156/1659db64bbf46bcdc1955ee4b5680e91,farthest,0,vis_a,view_budget_exhausted,10,0.09615501137793364,0.7863856489045332,5.350394950349331,0.8741666209605004,0.10999620561155977,0.8995832488324517,6.120566516793474,1,10,9,0.4500413305901227,9,0.5096306975353267,9,0.7501191798088834,9,0.1273980001315067,671830016,0,
02691156/165c4491d10067b3bd46d022fd7d80aa,farthest,0,vis_a,view_budget_exhausted,10,0.09221828982360161,0.9344852910736774,6.234203997329789,0.9835397706830906,0.09376162771694928,0.950124559197699,6.338537782768046,1,10,9,0.4239049610812959,9,0.45177057178670854,9,0.7656070135253433,9,0.12031899996145512,671928320,0,
02691156/1667ab313638fb366cf1b4a8fc3914e,farthest,0,vis_a,view_budget_exhausted,10,0.08599246005281433,0.9028746106477161,6.016196892496589,0.9687575041274639,0.08876572278040377,0.9319923786922437,6.210219654417263,1,10,9,0.4659667115015444,9,0.4526537505284563,9,0.7399648481825443,9,0.12378100018395344,672014336,0,
02691156/16689e54c884aa01639c7058eaf33ae,farthest,0,vis_a,view_budget_exhausted,10,0.08070994475165805,0.7872505853767093,5.363319398127963,0.8986300821812551,0.08981442570423402,0.8760563450822912,5.968328352762814,1,10,9,0.5511648677967942,9,0.3078064441642966,9,0.707488524296731,9,0.13281300016387831,672129024,0,
02691156/166d333d38897d1513d521050081b441,farthest,0,vis_a,view_budget_exhausted,10,0.14208135162895985,0.8422639975406658,5.843223699920846,0.9283641770283879,0.1530448450561177,0.9072560298876232,6.294107252850374,1,10,9,0.3928543960955605,9,0.4126396418494142,9,0.7461069353932059,9,0.12505299991971697,672141312,0,
02691156/16715d886ecf0a97ce2cec85ea6ae00d,farthest,0,vis_a,view_budget_exhausted,10,0.13740721302201397,0.747193261558393,5.206447443453456,0.8347159587871376,0.16461553367407755,0.895146730684391,6.23738816617158,1,10,9,0.46737937079675806,9,0.4296377125247889,9,0.7208181305056739,9,0.1219760001731629,672165888,0,
02691156/167250e2014c72dbb87697d3904b168b,farthest,0,vis_a,view_budget_exhausted,10,0.11972974763032487,0.8670526708914286,5.98721607333579,0.9253877893979147,0.12938332340458553,0.936961434790013,6.469953615047432,1,10,9,0.3111184223289932,9,0.502759689982024,9,0.81359266051789,9,0.1301180000155,672198656,0,
02691156/167740d2a5f5cb6c7f4561609781d8c9,farthest,0,vis_a,view_budget_exhausted,10,0.06662256831444521,0.8537152696468919,5.912396823960556,0.8951369303341754,0.07442723683579167,0.9537258945714374,6.6050194373650974,1,10,9,0.5137198716707622,9,0.2650941977597335,9,0.6467174973435883,9,0.12751100030072848,672215040,0,
