object_id,policy,acquired_view_count,history_anchor_ids,accuracy_normalized,chamfer_l1_normalized,completeness_normalized,fscore_10pct,fscore_1pct,fscore_2pct,ground_truth_diameter,precision_10pct,precision_1pct,precision_2pct,recall_10pct,recall_1pct,recall_2pct,alignment_mode,alignment_scale,camera_center_rmse_normalized,predicted_point_count,ground_truth_point_count,prediction_cache_hit,metric_cache_hit,ground_truth_cache_hit,prediction_cache_path,prediction_cache_sha256,metric_cache_path,evaluation_ms
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,farthest,1,[0],2.4314712359847195,2.6256407501207213,2.819810264256723,0.0,0.0,0.0,1.9695251010464678,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,8.335381420448138,0.0,3865,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/0e8fc986e7ef93bd5017ac89.npz,6f577302e5cfd85874856fe4991ac9b47f96755fe8e467fdfb8fd5cf59a49288,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/c6a8a196f916ae05a61507cd.json,3.381335000085528
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,farthest,2,"[0, 46]",0.4608601451240517,0.5422107475828379,0.6235613500416243,0.0,0.0,0.0,1.9695251010464678,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.6458050562087294,0.3817874706946296,6861,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/e9c40270ee24bc29387be0ec.npz,c6e73c8fddd447388aba49e38957eae3dfc986122a7ec690e46ee2d95f4637b8,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/88930e210e85037c635ac644.json,483.53698099981557
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,farthest,3,"[0, 46, 18]",0.30809848953832536,0.3648849675657934,0.4216714455932615,0.0,0.0,0.0,1.9695251010464678,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.102215145639215,0.7761668492913636,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/2144210600282f9ad059de80.npz,981579577cbfcbb2f3e95dffa75075b96a2fa7391371478121912a847b2591e7,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/7eefafa9a5b56bd1dd170b5d.json,12.018490000173188
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,farthest,5,"[0, 46, 18, 28, 16]",0.1827377189702002,0.29807794762075623,0.4134181762713122,0.0,0.0,0.0,1.9695251010464678,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.7429581918270727,1.049585248588783,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/c9d29f777ee2b4f9ec2b3662.npz,4dd645235dca5e2eb86f69f90039871be3f02d5b85200f51f16c6e8c7ab05f0f,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/f76f065a876ae8cbefc8fa87.json,11.530973999924754
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,farthest,10,"[0, 46, 18, 28, 16, 30, 2, 44, 13, 33]",0.01661604319219022,0.09697076785318079,0.17732549251417135,0.4986874539577538,0.17514898538961038,0.28341714223480724,1.9695251010464678,0.9979,0.3789,0.7431,0.3324,0.1139,0.1751,camera_pose_sim3,2.041795635574683,0.8903970922396036,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/8869775b650af9fabd838980.npz,45e3e0415137fd0e66859cd637631790f0dd240c7cdb2e0e5b29281df145dd4b,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/c3a51392383fcad51bf0bbf9.json,11.760136999782844
02691156/162ed8d0d989f3acc1ccec171a275967,farthest,1,[0],3.434740151264781,3.6306611959814723,3.8265822406981638,0.0,0.0,0.0,1.975076625827974,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,10.38245973395171,0.0,5955,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/162ed8d0d989f3acc1ccec171a275967/ed5b282c02994a43338b538f.npz,ba28c7bc62f792cee408987f8088322a3e2f3cc621dbc3ac246ff826fa5ad718,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/162ed8d0d989f3acc1ccec171a275967/1d624515c6fb37d4438cc7d2.json,3.3746359999895503
02691156/162ed8d0d989f3acc1ccec171a275967,farthest,2,"[0, 46]",0.635821747111838,0.7011163888749938,0.7664110306381497,0.0,0.0,0.0,1.975076625827974,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.8593646904515415,0.38760774131576564,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/162ed8d0d989f3acc1ccec171a275967/363b177f82171bf8105054db.npz,65b9566a33e899845ecdb3c57578c6cd81cb2366e8b46847970f06afc4d23c1d,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/162ed8d0d989f3acc1ccec171a275967/2c566c09b1fda9ceb0a63099.json,11.52373200011425
02691156/162ed8d0d989f3acc1ccec171a275967,farthest,3,"[0, 46, 18]",0.9236142795591681,0.9843502331617031,1.0450861867642383,0.0,0.0,0.0,1.975076625827974,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.115506747744153,0.9882860899074309,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/162ed8d0d989f3acc1ccec171a275967/9fccce618c719fe4b38f71fe.npz,0b9b5a2abc160b8db1f65f209688246c6cddfdf79f01918b03cc5565e4766a36,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/162ed8d0d989f3acc1ccec171a275967/cf4ae60bfc683be3bd1c6725.json,11.824918999991496
02691156/162ed8d0d989f3acc1ccec171a275967,farthest,5,"[0, 46, 18, 28, 16]",0.36010226310143495,0.4390627388701698,0.5180232146389046,0.0,0.0,0.0,1.975076625827974,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.663372782601833,0.7273678088718218,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/162ed8d0d989f3acc1ccec171a275967/35db483ca00374affe0493ae.npz,4be71952bb1aac1f79fe416188e8ddbc80c929a485ee616b8b6dfdb09e959ffa,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/162ed8d0d989f3acc1ccec171a275967/142713881e7cb561fa076777.json,13.63961000015479
02691156/162ed8d0d989f3acc1ccec171a275967,farthest,10,"[0, 46, 18, 28, 16, 30, 2, 44, 13, 33]",0.3007590123012969,0.38514141416237735,0.4695238160234578,0.0,0.0,0.0,1.975076625827974,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.332029924778719,0.8013783819003253,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/162ed8d0d989f3acc1ccec171a275967/28d3344984065c97df2912dc.npz,dc1e54574125f0acabad324ad987ca20cecaf90c75c6f109ec5eaeb1a225313b,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/162ed8d0d989f3acc1ccec171a275967/d99b56c775cc264e69c60476.json,12.393065000196657
