object_id,policy,acquired_view_count,backend,accuracy_normalized,completeness_normalized,chamfer_l1_normalized,ground_truth_diameter,precision_1pct,recall_1pct,fscore_1pct,precision_2pct,recall_2pct,fscore_2pct,precision_10pct,recall_10pct,fscore_10pct
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,vggt_joint_pose_deepsets,2,2dgs,0.21395747363567352,0.017974911257624626,0.11596619244664907,1.9695251039197683,0.0195,0.1774,0.03513763331640427,0.0396,0.6508,0.0746572421784473,0.2857,1.0,0.44442716030178114
