object_id,policy,seed,coverage_target,stop_reason,acquired_views,initial_coverage,final_coverage,coverage_auc,reachable_coverage_ceiling,initial_reachable_normalized_coverage,final_reachable_normalized_coverage,reachable_normalized_coverage_auc,coverage_interval_start,coverage_interval_end,num_steps,normalized_regret_mean,normalized_regret_valid_count,spearman_mean,spearman_valid_count,ndcg_at_5_mean,ndcg_at_5_valid_count,median_policy_ms,peak_process_rss_bytes,peak_process_rss_delta_bytes,peak_cuda_allocated_bytes
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,pun,0,vis_a,view_budget_exhausted,10,0.07964814603744022,0.7639011032410977,5.681649564898704,0.941363767869644,0.08460931762615868,0.8114834342624492,6.035551567654424,1,10,9,0.7367248891818412,9,-0.4298331100813143,9,0.26223761348580793,9,10.286675999850559,1213562880,222040064,101459968
02691156/162ed8d0d989f3acc1ccec171a275967,pun,0,vis_a,view_budget_exhausted,10,0.14497312553920544,0.8365028900947495,6.42862734470161,0.9762990062799165,0.14849254645009843,0.8568101418869152,6.584691066312984,1,10,9,0.704770578730003,9,-0.03159257249543023,9,0.3611066082204935,9,9.815749999688705,1211314176,4096,101459968
02691156/1659db64bbf46bcdc1955ee4b5680e91,pun,0,vis_a,view_budget_exhausted,10,0.09615501137793364,0.7495277955120968,5.216793599361186,0.8741666209605004,0.10999620561155977,0.8574198299730831,5.9677336954700655,1,10,9,0.6444506339593605,9,-0.021044567791434057,9,0.40571895928354906,9,9.71482900013143,1212026880,0,101459968
02691156/165c4491d10067b3bd46d022fd7d80aa,pun,0,vis_a,view_budget_exhausted,10,0.09221828982360161,0.7893379707735131,5.90088185497609,0.9835397706830906,0.09376162771694928,0.8025480964794134,5.999637260095537,1,10,9,0.7526570627750108,9,-0.39917287736673807,9,0.28871743210044376,9,10.2693310000177,1212092416,4096,101459968
02691156/1667ab313638fb366cf1b4a8fc3914e,pun,0,vis_a,view_budget_exhausted,10,0.08599246005281433,0.802769848186414,6.0473508768884265,0.9687575041274639,0.08876572278040377,0.8286592307839196,6.2423783569399305,1,10,9,0.7153447859928355,9,-0.31767590891355524,9,0.285575170203911,9,10.222439000244776,1212112896,4096,101459968
02691156/16689e54c884aa01639c7058eaf33ae,pun,0,vis_a,view_budget_exhausted,10,0.08070994475165805,0.7248969228621407,5.498882701532591,0.8986300821812551,0.08981442570423402,0.8066688810401162,6.119183867276166,1,10,9,0.7270651748964669,9,0.021292695401968303,9,0.31205880000300107,9,10.427306000110548,1212157952,0,101459968
02691156/166d333d38897d1513d521050081b441,pun,0,vis_a,view_budget_exhausted,10,0.14208135162895985,0.8125088438782675,5.443588909076437,0.9283641770283879,0.1530448450561177,0.8752048646243943,5.863635245492654,1,10,9,0.6552715737533665,9,-0.09867779911915492,9,0.4809156888779598,9,9.921499000029144,1212182528,0,101459968
02691156/16715d886ecf0a97ce2cec85ea6ae00d,pun,0,vis_a,view_budget_exhausted,10,0.13740721302201397,0.7233781603936904,5.372927783458951,0.8347159587871376,0.16461553367407755,0.8666159461534393,6.436833664071722,1,10,9,0.6338892551718307,9,0.06883582020447326,9,0.46039355631684536,9,10.39949500000148,1212215296,0,101459968
02691156/167250e2014c72dbb87697d3904b168b,pun,0,vis_a,view_budget_exhausted,10,0.11972974763032487,0.752415459923963,5.7914764088392525,0.9253877893979147,0.12938332340458553,0.8130812493360294,6.258431843592145,1,10,9,0.749469068649216,9,-0.15488290209787794,9,0.28245347108410906,9,10.65507700013768,1212227584,4096,101459968
02691156/167740d2a5f5cb6c7f4561609781d8c9,pun,0,vis_a,view_budget_exhausted,10,0.06662256831444521,0.7939116980955521,5.900439888599347,0.8951369303341754,0.07442723683579167,0.8869164830448526,6.591661776703342,1,10,9,0.73968006045571,9,-0.03870264217063742,9,0.33107887684386117,9,10.009745999923325,1212248064,0,101459968
