object_id,policy,acquired_view_count,history_anchor_ids,accuracy_normalized,chamfer_l1_normalized,completeness_normalized,fscore_10pct,fscore_1pct,fscore_2pct,ground_truth_diameter,precision_10pct,precision_1pct,precision_2pct,recall_10pct,recall_1pct,recall_2pct,alignment_mode,alignment_scale,camera_center_rmse_normalized,predicted_point_count,ground_truth_point_count,prediction_cache_hit,metric_cache_hit,ground_truth_cache_hit,prediction_cache_path,prediction_cache_sha256,metric_cache_path,evaluation_ms
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,pun,1,[0],2.4314712359847195,2.6256407501207213,2.819810264256723,0.0,0.0,0.0,1.9695251010464678,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,8.335381420448138,0.0,3865,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/0e8fc986e7ef93bd5017ac89.npz,6f577302e5cfd85874856fe4991ac9b47f96755fe8e467fdfb8fd5cf59a49288,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/c6a8a196f916ae05a61507cd.json,3.2138180004039896
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,pun,2,"[0, 18]",0.028927890327218306,0.08849560967725065,0.148063329027283,0.5536592421174428,0.0325059902200489,0.08664175599795815,1.9695251010464678,1.0,0.1453,0.3422,0.3828,0.0183,0.0496,camera_pose_sim3,2.044287760477207,0.8482934998702252,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/07f9f957f25a51fbd605b875.npz,953213819662ffe52c42f7a4df92313f1e65151954735cc8752a98453bb0ea9c,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/d12cba01d18b4d7fbefc133f.json,110.37649799982319
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,pun,3,"[0, 18, 23]",0.7716336824483571,0.7880855652828896,0.8045374481174222,0.0,0.0,0.0,1.9695251010464678,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,3.044902229119801,0.3522087687660403,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/8d6ebc98888caf53f60189bf.npz,fea94f4dde4a222be0938966a6edb2b7e4ce7a9fe86e28771f889df9cb5081c7,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/fd78125e78c4e90df04157ef.json,12.024093000036373
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,pun,5,"[0, 18, 23, 17, 10]",1.0075446795213734,1.03293118322385,1.0583176869263262,0.0,0.0,0.0,1.9695251010464678,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,3.130661482875194,0.6110539809291905,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/42871014aba7f4eeba44b77b.npz,ad170b9c6462865b32e9c9a7bc9446eae8385a93883295ebe3797e5134778012,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/6a40ded2334fb9531cb2677e.json,12.34627299982094
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,pun,10,"[0, 18, 23, 17, 10, 2, 15, 9, 24, 26]",1.2260971004882042,1.2363532661420809,1.2466094317959575,0.0,0.0,0.0,1.9695251010464678,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,3.4221308825054884,0.4687004013797007,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/fc4309295e9683bb7fc13dc9.npz,cff8f569e247b78e7a6cc7bbaaae62c90b5639a72ec41fff0e662f91b0c5be44,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/299c0cc0e15133278fa084f5.json,12.333364999904006
02691156/162ed8d0d989f3acc1ccec171a275967,pun,1,[0],3.434740151264781,3.6306611959814723,3.8265822406981638,0.0,0.0,0.0,1.975076625827974,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,10.38245973395171,0.0,5955,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/162ed8d0d989f3acc1ccec171a275967/ed5b282c02994a43338b538f.npz,ba28c7bc62f792cee408987f8088322a3e2f3cc621dbc3ac246ff826fa5ad718,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/162ed8d0d989f3acc1ccec171a275967/1d624515c6fb37d4438cc7d2.json,3.284875000190368
02691156/162ed8d0d989f3acc1ccec171a275967,pun,2,"[0, 18]",0.1950837903840232,0.2788503643493439,0.3626169383146646,0.0,0.0,0.0,1.975076625827974,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.0399556234122507,0.8684929229560436,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/162ed8d0d989f3acc1ccec171a275967/6cba96f6ebfb75c33e56aafe.npz,1d5fa8d87b171afca2ac3fee6871e25851b05bb70b11e1ac35b2c6f9d3eaf254,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/162ed8d0d989f3acc1ccec171a275967/640c687fa7f4bdd2ffcb500f.json,11.433436000061192
02691156/162ed8d0d989f3acc1ccec171a275967,pun,3,"[0, 18, 31]",4.062785167124472,4.185152769126291,4.30752037112811,0.0,0.0,0.0,1.975076625827974,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3_positive_scale_fallback,6.0499905969051015,1.474493145583827,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/162ed8d0d989f3acc1ccec171a275967/fefbee92feb0c9bb7e5118c5.npz,e168b3c00f4bd635f953a7914255a4140675a77a0df50347f27ee981233e4998,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/162ed8d0d989f3acc1ccec171a275967/2f647efdd60a685e244a32ca.json,11.497491000227456
02691156/162ed8d0d989f3acc1ccec171a275967,pun,5,"[0, 18, 31, 2, 33]",0.2112756014121776,0.2665810280794737,0.32188645474676986,0.0,0.0,0.0,1.975076625827974,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.0173433215527108,1.2165706141438528,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/162ed8d0d989f3acc1ccec171a275967/4dee84b60f6473a702ff9dad.npz,8a7404f3eb4b340a9d3baf6ee24fae44f26e3aa4bf13580a5075dc487c0e899b,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/162ed8d0d989f3acc1ccec171a275967/2141a7bf0362f1c718568424.json,11.774515000070096
02691156/162ed8d0d989f3acc1ccec171a275967,pun,10,"[0, 18, 31, 2, 33, 15, 17, 7, 14, 23]",0.3567904557331744,0.4038659319954413,0.4509414082577081,0.0,0.0,0.0,1.975076625827974,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.722893888590259,0.5381434026916445,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/162ed8d0d989f3acc1ccec171a275967/73efa552e2fd43936fa31d68.npz,7ebfe55c53fc56c63d16cca4f20cef74a2817fffd99aca9e592f366737da95a3,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/162ed8d0d989f3acc1ccec171a275967/2e36e6c34a88e6fa6703186a.json,13.499487999979465
02691156/1659db64bbf46bcdc1955ee4b5680e91,pun,1,[0],1.7061548052816635,1.8294742162500237,1.952793627218384,0.0,0.0,0.0,1.9633879235889395,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,6.701581284226973,0.0,4577,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1659db64bbf46bcdc1955ee4b5680e91/cae8a06979e57a1c0c95b5c5.npz,2a12f077ed9144c3936745ae48d72ab6806db8b965898d076e430b0d0d7d76a9,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1659db64bbf46bcdc1955ee4b5680e91/4c665bbe5eecf3833af625e4.json,3.216002000044682
02691156/1659db64bbf46bcdc1955ee4b5680e91,pun,2,"[0, 18]",3.2250358499266882,3.3046873800117567,3.384338910096825,0.0,0.0,0.0,1.9633879235889395,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3_positive_scale_fallback,5.086232865101738,7.702328190198566e-16,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1659db64bbf46bcdc1955ee4b5680e91/f27bc7ff787e11c2aa930f80.npz,9eeeecd767c56ebcb629af2a327949b2bf67b90c5dbb491e73915827ecb81fea,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1659db64bbf46bcdc1955ee4b5680e91/01e749e8d6fff2b94af38c4d.json,11.660119000225677
02691156/1659db64bbf46bcdc1955ee4b5680e91,pun,3,"[0, 18, 2]",0.8482646182484591,0.9338050044554473,1.0193453906624357,0.0,0.0,0.0,1.9633879235889395,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3_positive_scale_fallback,2.0650429105721972,0.92337369034839,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1659db64bbf46bcdc1955ee4b5680e91/16ea985cdf03393a03a752bb.npz,06688ef769bb55837bbfedd084e043df24befddc0638512f74ba9c441d2c168f,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1659db64bbf46bcdc1955ee4b5680e91/b4c5608c8c21bbe06cd55449.json,11.39699399982419
02691156/1659db64bbf46bcdc1955ee4b5680e91,pun,5,"[0, 18, 2, 17, 31]",0.20612089316813323,0.34670262459979156,0.4872843560314499,0.0,0.0,0.0,1.9633879235889395,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,0.5551872366607387,1.1532459652978606,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1659db64bbf46bcdc1955ee4b5680e91/b33cfe28ba492351e00791c4.npz,2c6bb07cb01abac1e8149fc5dd9e3d8b5bae30ac96e455fc5d2f46fd6e77ee2b,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1659db64bbf46bcdc1955ee4b5680e91/024fd4177ae04407a5487fa9.json,11.332808999668487
02691156/1659db64bbf46bcdc1955ee4b5680e91,pun,10,"[0, 18, 2, 17, 31, 19, 25, 32, 9, 45]",0.21633267605595238,0.23595658022159233,0.25558048438723224,0.0,0.0,0.0,1.9633879235889395,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.3198113748133853,0.6938403399230463,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1659db64bbf46bcdc1955ee4b5680e91/d77ea45a72732697df49391f.npz,88255fee181471923d3babe8111b46dd4cb5033fc887c752ce3a3c8001a3ce3d,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1659db64bbf46bcdc1955ee4b5680e91/b70c4d71ee3bf3f28ac0d972.json,11.759400999835634
