object_id,policy,acquired_view_count,backend,accuracy_normalized,completeness_normalized,chamfer_l1_normalized,ground_truth_diameter,precision_1pct,recall_1pct,fscore_1pct,precision_2pct,recall_2pct,fscore_2pct,precision_10pct,recall_10pct,fscore_10pct
02691156/1667ab313638fb366cf1b4a8fc3914e,random,5,2dgs,0.07915466278791428,0.024504749104380608,0.05182970594614744,1.9734344638920018,0.0282,0.182,0.04883349191246432,0.0651,0.4243,0.11288079280751942,0.7011,1.0,0.8242901651872319
