object_id,policy,seed,coverage_target,stop_reason,acquired_views,initial_coverage,final_coverage,coverage_auc,coverage_interval_start,coverage_interval_end,num_steps,normalized_regret_mean,normalized_regret_valid_count,spearman_mean,spearman_valid_count,ndcg_at_5_mean,ndcg_at_5_valid_count,median_policy_ms,peak_process_rss_bytes,peak_process_rss_delta_bytes,peak_cuda_allocated_bytes
02828884/1be0e167a93a1069acb4ead41419080a,pun,0,vis_a,view_budget_exhausted,10,0.26427571578185466,0.9874369287263135,7.6955780456230505,1,10,9,0.5003245426555613,9,0.205947716468376,9,0.5548538305291025,9,79.21879000059562,908587008,0,
02828884/1be0e167a93a1069acb4ead41419080a,vggt,0,vis_a,view_budget_exhausted,10,0.26427571578185466,0.9751022680958819,6.8274695228870925,1,10,9,0.6525466948918693,9,0.14903132850560613,9,0.45220301848034894,9,1.89498599502258,908587008,0,
02828884/1be0e167a93a1069acb4ead41419080a,oracle,0,vis_a,view_budget_exhausted,10,0.26427571578185466,0.9950449531718352,8.135464110866188,1,10,9,0.0,9,1.0,9,1.0,9,0.0030090013751760125,908587008,0,
02828884/1be83cdaf803fa3b827358da75ee7655,random,0,vis_a,view_budget_exhausted,10,0.28556442886228633,0.9135846256601883,6.355309176567519,1,10,9,0.5692732401505767,9,-0.026664105654360386,9,0.48495412459683734,9,0.07701799768256024,908673024,0,
02828884/1be83cdaf803fa3b827358da75ee7655,farthest,0,vis_a,view_budget_exhausted,10,0.28556442886228633,0.9206701456276224,6.717163257071712,1,10,9,0.4581240604585984,9,0.37709945325104544,9,0.6904463357209947,9,0.04903900116914883,908673024,0,
02828884/1be83cdaf803fa3b827358da75ee7655,pun,0,vis_a,view_budget_exhausted,10,0.28556442886228633,0.894525217953521,6.928977411567573,1,10,9,0.6533319832440713,9,0.26180526255914144,9,0.5553447882319742,9,79.23167400440434,908673024,0,
02828884/1be83cdaf803fa3b827358da75ee7655,vggt,0,vis_a,view_budget_exhausted,10,0.28556442886228633,0.8356213404868406,5.749220614300713,1,10,9,0.7530445540502163,9,0.3180099307690775,9,0.45569330931984076,9,1.6693129946361296,908673024,0,
02828884/1be83cdaf803fa3b827358da75ee7655,oracle,0,vis_a,view_budget_exhausted,10,0.28556442886228633,0.9468741429711554,7.503490976264942,1,10,9,0.0,9,1.0,9,1.0,9,0.0022050007828511298,908673024,0,
02828884/1bf5b1fa54aeec162701a18243b45d3,random,0,vis_a,view_budget_exhausted,10,0.2045744918978715,0.9261675586545901,6.78653898880846,1,10,9,0.5561266115567532,9,-0.028835004187737805,9,0.4277908121069772,9,0.10968999413307756,908746752,0,
02828884/1bf5b1fa54aeec162701a18243b45d3,farthest,0,vis_a,view_budget_exhausted,10,0.2045744918978715,0.9352166293218885,6.2422591724352525,1,10,9,0.422468621787082,9,0.2681475606925319,9,0.6913668655502568,9,0.05454400525195524,908746752,0,
02828884/1bf5b1fa54aeec162701a18243b45d3,pun,0,vis_a,view_budget_exhausted,10,0.2045744918978715,0.9269870719792825,6.928578341043903,1,10,9,0.5297553684232857,9,0.27662592270353803,9,0.5054005036456917,9,75.42045000445796,908746752,0,
02828884/1bf5b1fa54aeec162701a18243b45d3,vggt,0,vis_a,view_budget_exhausted,10,0.2045744918978715,0.6658010673184849,4.896007504284748,1,10,9,0.8575350789644998,9,0.015344308523314924,9,0.3235283163546924,9,1.7313520002062432,908754944,0,
02828884/1bf5b1fa54aeec162701a18243b45d3,oracle,0,vis_a,view_budget_exhausted,10,0.2045744918978715,0.9609025513554637,7.632401878523752,1,10,9,0.0,9,1.0,9,1.0,9,0.0021050000214017928,908754944,0,
02828884/1c310698c57a3d378fd6b27be619556b,random,0,vis_a,view_budget_exhausted,10,0.3583522628834148,0.9781769936943849,7.046088558202223,1,10,9,0.6647316808619128,9,-0.0411953793975544,9,0.4054690620684001,9,0.10165000276174396,908812288,0,
02828884/1c310698c57a3d378fd6b27be619556b,farthest,0,vis_a,view_budget_exhausted,10,0.3583522628834148,0.9857910390363793,7.6494843360147025,1,10,9,0.36665633633879036,9,0.44898669617588777,9,0.7563436535056623,9,0.04741700104204938,908812288,0,
02828884/1c310698c57a3d378fd6b27be619556b,pun,0,vis_a,view_budget_exhausted,10,0.3583522628834148,0.9736947285786215,8.019930148253858,1,10,9,0.558670068155682,9,0.10953157463361442,9,0.5560932756999388,9,81.56072700512595,909414400,303104,
