object_id,policy,acquired_view_count,backend,accuracy_normalized,completeness_normalized,chamfer_l1_normalized,ground_truth_diameter,precision_1pct,recall_1pct,fscore_1pct,precision_2pct,recall_2pct,fscore_2pct,precision_10pct,recall_10pct,fscore_10pct
04090263/18e5827d2cfafd05d735fa1ab17311ec,random,1,2dgs,0.6811037290064631,0.7665737819919871,0.7238387554992252,1.998342284109673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
