object_id,policy,seed,step_index,history_anchor_ids,acquired_view_count_before,acquired_view_count_after,valid_candidate_mask,selected_anchor,selected_true_gain,oracle_true_gain,coverage_before,coverage_after,reachable_normalized_coverage_before,reachable_normalized_coverage_after,normalized_regret,spearman,ndcg_at_5,policy_ms,acquisition_ms,process_rss_bytes,process_rss_delta_bytes,peak_cuda_allocated_bytes,profiling_mode
03001627/120735afde493c277ff6ace05b36a5,pun,0,0,[0],1,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",16,0.14597226066603203,0.4340272639338515,0.2433152249915045,0.38928748565753646,0.24417827761090877,0.39066830999440144,0.7046551783629875,0.6454280017729879,0.609956615981839,10.020699000051536,0.016396999853895977,1313009664,0,102550528,live_model_inference_incremental
03001627/120735afde493c277ff6ace05b36a5,pun,0,1,"[0, 16]",2,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",38,0.30964310228643954,0.3279530174801197,0.38928748565753646,0.698930587943976,0.39066830999440144,0.7014097335655781,0.05965670351475307,0.8163531329115247,0.9730376926160491,9.770296999704442,0.4031529997519101,1313009664,0,102550528,live_model_inference_incremental
03001627/120735afde493c277ff6ace05b36a5,pun,0,2,"[0, 16, 38]",3,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true]",25,0.2269422138949785,0.2401913311216584,0.698930587943976,0.9258728018389545,0.7014097335655781,0.9291569241000673,0.05713731461497298,0.406679680655293,0.6943938423719114,10.117199999513105,0.3616280000642291,1313009664,0,102550528,live_model_inference_incremental
03001627/120735afde493c277ff6ace05b36a5,pun,0,3,"[0, 16, 38, 25]",4,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true]",44,0.023212256734882628,0.026101807355945642,0.9258728018389545,0.9490850585738372,0.9291569241000673,0.9524515159990485,0.12163130033324746,-0.09101285166639109,0.6749121410570396,10.567228000581963,0.02214399955846602,1313009664,0,102550528,live_model_inference_incremental
03001627/120735afde493c277ff6ace05b36a5,pun,0,4,"[0, 16, 38, 25, 44]",5,6,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true]",24,0.001821938577656888,0.011922021896266656,0.9490850585738372,0.9509069971514941,0.9524515159990485,0.9542799170940506,0.9999999999009909,-0.21617958319869715,0.2531705945770304,10.542485000769375,0.3911379999408382,1313009664,0,102550528,live_model_inference_incremental
03001627/120735afde493c277ff6ace05b36a5,pun,0,5,"[0, 16, 38, 25, 44, 24]",6,7,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true]",39,0.0026905021519056877,0.011689249718904468,0.9509069971514941,0.9535974993033998,0.9542799170940506,0.9569799626065486,0.9016852071151531,-0.19633748251643524,0.29377335313065805,10.879803999159776,0.3766820000237203,1313009664,0,102550528,live_model_inference_incremental
03001627/120735afde493c277ff6ace05b36a5,pun,0,6,"[0, 16, 38, 25, 44, 24, 39]",7,8,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, false, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, false, true, true, true]",23,0.0015888954127772346,0.011617764436381291,0.9535974993033998,0.955186394716177,0.9569799626065486,0.9585744939196194,0.9516916504772721,-0.1876411086321646,0.3058101597983209,10.939030999907118,0.020045999917783774,1313009664,0,102550528,live_model_inference_incremental
03001627/120735afde493c277ff6ace05b36a5,pun,0,7,"[0, 16, 38, 25, 44, 24, 39, 23]",8,9,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, false, false, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, false, true, true, true]",45,0.0019921669300769804,0.011404592162246093,0.955186394716177,0.957178561646254,0.9585744939196194,0.9605737271764639,0.8951052404972164,-0.14935749667564988,0.3512754022819894,10.931253999842738,0.3959779996876023,1313009664,0,102550528,live_model_inference_incremental
03001627/120735afde493c277ff6ace05b36a5,pun,0,8,"[0, 16, 38, 25, 44, 24, 39, 23, 45]",9,10,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, false, false, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, false, false, true, true]",8,0.005478624727897064,0.011137604486877516,0.957178561646254,0.962657186374151,0.9605737271764639,0.9660717848906129,0.5416119014850801,-0.14430353503214777,0.4971035051679938,11.496523999994679,0.3933340003641206,1313009664,0,102550528,live_model_inference_incremental
03001627/120735afde493c277ff6ace05b36a5,vggt,0,0,[0],1,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",26,0.2661903648145167,0.4340272639338515,0.2433152249915045,0.5095055898060212,0.24417827761090877,0.5113128344365148,0.41057137957387463,0.5560984073324909,0.62872210323351,1.4764710003873915,0.4017100000055507,1313009664,0,97740800,cached_features_plus_live_head
