acquired_view_count_after,acquired_view_count_before,acquisition_ms,coverage_after,coverage_before,history_anchor_ids,ndcg_at_5,normalized_regret,object_id,oracle_true_gain,peak_cuda_allocated_bytes,policy,policy_ms,process_rss_bytes,process_rss_delta_bytes,profiling_mode,reachable_normalized_coverage_after,reachable_normalized_coverage_before,seed,selected_anchor,selected_true_gain,spearman,step_index,valid_candidate_mask
2,1,0.5522390001715394,0.38829646085512615,0.07964814603744022,[0],0.9036539232840257,0.11803514672717741,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.34240813838295486,3649128448,vggt_independent_history,52.70190300007016,6242029568,1064960,cached_independent_features_plus_live_history_head,0.41248290417408096,0.08460931762615868,0,29,0.30864831481768595,0.7080249768732655,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.34496499984015827,0.6502611741890418,0.38829646085512615,"[0, 29]",0.9294216792079221,0.07403533102110584,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.28022308766659115,3649161216,vggt_independent_history,2.064698000140197,6242054144,0,cached_independent_features_plus_live_history_head,0.6907650330122831,0.41248290417408096,0,17,0.2619647133339156,0.9053962380511871,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
4,3,0.2996070002154738,0.7429886453696355,0.6502611741890418,"[0, 29, 17]",0.7901687828528894,0.21249159632237108,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.11202328402827992,3649193984,vggt_independent_history,1.680501999999251,6242070528,4096,cached_independent_features_plus_live_history_head,0.7892683686467539,0.6907650330122831,0,35,0.09272747118059382,0.4159420289855072,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
5,4,0.30666700013171067,0.8436086144717743,0.7429886453696355,"[0, 29, 17, 35]",0.9726888799495025,0.0792177665876139,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.10869243219399025,3649226752,vggt_independent_history,1.567562999753136,6242086912,0,cached_independent_features_plus_live_history_head,0.8961558148566788,0.7892683686467539,0,23,0.10061996910213866,0.7908386187455956,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true]"
6,5,0.2757130000645702,0.8531625684041033,0.8436086144717743,"[0, 29, 17, 35, 23]",0.564092536453206,0.7808161100724937,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.022504118738396285,3649259520,vggt_independent_history,1.5944330002639617,6242099200,0,cached_independent_features_plus_live_history_head,0.9063048712134474,0.8961558148566788,0,36,0.00955395393232904,0.2517366354575657,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true]"
7,6,0.2903949998653843,0.8686729461292315,0.8531625684041033,"[0, 29, 17, 35, 23, 36]",0.7751880904624864,0.17258809129755914,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.017995971765851024,3649292288,vggt_independent_history,1.5643629999431141,6242115584,0,cached_independent_features_plus_live_history_head,0.922781368668017,0.9063048712134474,0,9,0.015510377725128323,0.44656024633336033,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, false, false, true, true, true, true, true, true, true, true, true, true, true]"
8,7,0.29334200007724576,0.8827605720509692,0.8686729461292315,"[0, 29, 17, 35, 23, 36, 9]",0.8884653189427825,0.06628867692223674,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.014894022096653923,3649325056,vggt_independent_history,1.5523700003541308,6242127872,0,cached_independent_features_plus_live_history_head,0.9377464930997962,0.922781368668017,0,31,0.014087625921737554,0.431184668989547,6,"[false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, false, false, true, true, true, true, true, true, true, true, true, true, true]"
9,8,0.2812990001075377,0.8854344327686308,0.8827605720509692,"[0, 29, 17, 35, 23, 36, 9, 31]",0.6120371206374021,0.8818955767252393,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.009189758519549313,3649357824,vggt_independent_history,1.5272249997906329,6242140160,0,cached_independent_features_plus_live_history_head,0.940586904860823,0.9377464930997962,0,28,0.002673860717661623,0.374484052532833,7,"[false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, false, true, false, true, true, true, false, false, true, true, true, true, true, true, true, true, true, true, true]"
10,9,0.28229800000190153,0.8885428889194549,0.8854344327686308,"[0, 29, 17, 35, 23, 36, 9, 31, 28]",0.4931230160622041,0.7966121166302907,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.008457437989952219,3649390592,vggt_independent_history,1.5907420001894934,6242156544,4096,cached_independent_features_plus_live_history_head,0.9438889823965441,0.940586904860823,0,7,0.00310845615082398,-0.002226720647773279,8,"[false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, false, false, true, false, true, true, true, false, false, true, true, true, true, true, true, true, true, true, true, true]"
2,1,0.4166359999544511,0.410140753878325,0.07964814603744022,[0],0.979623305361205,0.04166050788583875,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.34240813838295486,3743665664,vggt_joint_pose_deepsets,149.57189200003995,6243463168,1150976,live_joint_vggt_plus_history_head,0.43568784764947477,0.08460931762615868,0,26,0.33049260784088474,0.9308510638297872,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.4063569999743777,0.6788779730815906,0.410140753878325,"[0, 26]",0.9537879120152422,0.027780127657357528,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.27531732827329214,3840167424,vggt_joint_pose_deepsets,148.79468599974643,6243532800,61440,live_joint_vggt_plus_history_head,0.7211643322728761,0.43568784764947477,0,31,0.2687372192032657,0.9679309281529447,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
4,3,0.3886919998876692,0.791667735110489,0.6788779730815906,"[0, 26, 31]",0.8938779235700761,0.0,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.11278976202889832,3931589632,vggt_joint_pose_deepsets,170.99061099997925,6243532800,0,live_joint_vggt_plus_history_head,0.8409796107853981,0.7211643322728761,0,29,0.11278976202889832,0.6831357048748352,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
5,4,0.3988329999629059,0.8563809145864398,0.791667735110489,"[0, 26, 31, 29]",0.9786616133363903,0.0,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.0647131794759509,4028539392,vggt_joint_pose_deepsets,204.26806800014674,6243532800,0,live_joint_vggt_plus_history_head,0.9097236836770074,0.8409796107853981,0,17,0.0647131794759509,0.9020436927413673,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
6,5,0.39095299962355057,0.8665013101513164,0.8563809145864398,"[0, 26, 31, 29, 17]",0.8475888968244119,0.4010648870052882,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.013303858090231241,4121629184,vggt_joint_pose_deepsets,242.4503850002111,6243536896,0,live_joint_vggt_plus_history_head,0.9204744645231616,0.9097236836770074,0,6,0.010120395564876507,0.4213228631833283,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
7,6,0.43275400003039977,0.8773212827526367,0.8665013101513164,"[0, 26, 31, 29, 17, 6]",0.9379631636385418,0.11033876269309317,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.011696207490652782,4215296512,vggt_joint_pose_deepsets,293.3634579999307,6243549184,4096,live_joint_vggt_plus_history_head,0.9319683980806496,0.9204744645231616,0,35,0.010819972601320234,0.6225589498419901,5,"[false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
8,7,0.41189800003849086,0.882025415968962,0.8773212827526367,"[0, 26, 31, 29, 17, 6, 35]",0.614136223121368,0.7247845723616579,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.00879519579351457,4311605760,vggt_joint_pose_deepsets,340.66911299987623,6243553280,0,live_joint_vggt_plus_history_head,0.9369655451739258,0.9319683980806496,0,33,0.004704133216325338,-0.30662020905923343,6,"[false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true]"
9,8,0.42015600001832354,0.8851964122181653,0.882025415968962,"[0, 26, 31, 29, 17, 6, 35, 33]",0.5369847112107838,0.8249821245284089,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.008322120461118746,4405357056,vggt_joint_pose_deepsets,396.54113500000676,6243569664,0,live_joint_vggt_plus_history_head,0.9403340583432603,0.9369655451739258,0,15,0.003170996249203385,-0.15065666041275796,7,"[false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, true]"
10,9,0.4211139998915314,0.8904398079075084,0.8851964122181653,"[0, 26, 31, 29, 17, 6, 35, 33, 15]",0.7141898146415332,0.44745370456262556,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,0.007869337659192498,4496722944,vggt_joint_pose_deepsets,442.1682479996889,6243569664,0,live_joint_vggt_plus_history_head,0.9459040578145691,0.9403340583432603,0,44,0.005243395689343046,0.05101214574898785,8,"[false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, true]"
2,1,0.33220199975403375,0.4813205727651058,0.14497312553920544,[0],0.9589842941952643,0.048546996818954295,02691156/162ed8d0d989f3acc1ccec171a275967,0.3482213622020308,3649128448,vggt_independent_history,2.2778510001444374,6243622912,0,cached_independent_features_plus_live_history_head,0.49300528799996085,0.14849254645009843,0,17,0.3363474472259004,0.9101526364477336,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.33520100032546907,0.7327857664406547,0.4813205727651058,"[0, 17]",0.952458978738926,0.0,02691156/162ed8d0d989f3acc1ccec171a275967,0.251465193675549,3649161216,vggt_independent_history,1.8681709998418228,6243622912,0,cached_independent_features_plus_live_history_head,0.7505751431959937,0.49300528799996085,0,37,0.251465193675549,0.9380820228183779,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
4,3,0.28981199966438,0.833234252851985,0.7327857664406547,"[0, 17, 37]",0.8084455219005364,0.0,02691156/162ed8d0d989f3acc1ccec171a275967,0.10044848641133021,3649193984,vggt_independent_history,1.6591890002928267,6243622912,0,cached_independent_features_plus_live_history_head,0.8534621540043716,0.7505751431959937,0,35,0.10044848641133021,0.25296442687747034,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
5,4,0.28050800028722733,0.8937887335085635,0.833234252851985,"[0, 17, 37, 35]",0.9923576556259243,0.0,02691156/162ed8d0d989f3acc1ccec171a275967,0.060554480656578445,3649226752,vggt_independent_history,1.61459199989622,6243622912,0,cached_independent_features_plus_live_history_head,0.9154866775028793,0.8534621540043716,0,31,0.060554480656578445,0.5751937984496125,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
6,5,0.2814469999066205,0.9052938952451302,0.8937887335085635,"[0, 17, 37, 35, 31]",0.8704894699547606,0.14979174009162208,02691156/162ed8d0d989f3acc1ccec171a275967,0.012816544407389522,3649259520,vggt_independent_history,1.558823000323173,6243622912,0,cached_independent_features_plus_live_history_head,0.9272711427769001,0.9154866775028793,0,19,0.011505161736566771,0.23361522198731502,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
7,6,0.29728699973929906,0.9116239055089781,0.9052938952451302,"[0, 17, 37, 35, 31, 19]",0.5579683659816945,0.6426435550230796,02691156/162ed8d0d989f3acc1ccec171a275967,0.011384502660115682,3649292288,vggt_independent_history,1.6719049999665003,6243622912,0,cached_independent_features_plus_live_history_head,0.9337548226978372,0.9272711427769001,0,30,0.006330010263847883,-0.46633173972935743,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
8,7,0.32310899996446096,0.9155540978018388,0.9116239055089781,"[0, 17, 37, 35, 31, 19, 30]",0.5329063725786597,0.8933694050832693,02691156/162ed8d0d989f3acc1ccec171a275967,0.01085793448159783,3649325056,vggt_independent_history,1.6081560002021433,6243622912,0,cached_independent_features_plus_live_history_head,0.9377804257841665,0.9337548226978372,0,9,0.003930192292860768,-0.12961672473867594,6,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
9,8,0.3200539999852481,0.9190555559094513,0.9155540978018388,"[0, 17, 37, 35, 31, 19, 30, 9]",0.4565490984692594,0.8150145158665676,02691156/162ed8d0d989f3acc1ccec171a275967,0.010250386228385998,3649357824,vggt_independent_history,1.6290789999402477,6243622912,0,cached_independent_features_plus_live_history_head,0.9413668865764954,0.9377804257841665,0,29,0.003501458107612499,-0.449155722326454,7,"[false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
10,9,0.32367099993280135,0.9236389291591339,0.9190555559094513,"[0, 17, 37, 35, 31, 19, 30, 9, 29]",0.5293920449017271,0.6211802531665747,02691156/162ed8d0d989f3acc1ccec171a275967,0.009509168410565472,3649390592,vggt_independent_history,1.6430360001322697,6243622912,0,cached_independent_features_plus_live_history_head,0.9460615274807682,0.9413668865764954,0,25,0.004583373249682587,-0.17469635627530364,8,"[false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, false, false, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
2,1,0.4960910000590957,0.4911085829773782,0.14497312553920544,[0],0.972805126610094,0.00852830866139964,02691156/162ed8d0d989f3acc1ccec171a275967,0.3482213622020308,3744329216,vggt_joint_pose_deepsets,132.31324499975017,6243651584,0,live_joint_vggt_plus_history_head,0.5030309155477841,0.14849254645009843,0,26,0.3461354574381728,0.9374421831637373,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.40887699969971436,0.7338306887485619,0.4911085829773782,"[0, 26]",0.9343112953284552,0.04284651205662514,02691156/162ed8d0d989f3acc1ccec171a275967,0.25150894084276576,3840167424,vggt_joint_pose_deepsets,134.31285800015758,6243651584,0,live_joint_vggt_plus_history_head,0.7516454324221282,0.5030309155477841,0,31,0.2427221057711837,0.9320382362010483,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
4,3,0.43594600037977216,0.8321738411665198,0.7338306887485619,"[0, 26, 31]",0.9612058151019521,0.03403511939141488,02691156/162ed8d0d989f3acc1ccec171a275967,0.1011654305775368,3931589632,vggt_joint_pose_deepsets,170.5649540003833,6243651584,0,live_joint_vggt_plus_history_head,0.8523759993748531,0.7516454324221282,0,29,0.09834315241795791,0.8454545454545453,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
5,4,0.4046660001222335,0.8878192438886683,0.8321738411665198,"[0, 26, 31, 29]",0.9786413584675344,0.02808804937515498,02691156/162ed8d0d989f3acc1ccec171a275967,0.057104303752787335,4028539392,vggt_joint_pose_deepsets,205.1707959999476,6243651584,0,live_joint_vggt_plus_history_head,0.9093722703576326,0.8523759993748531,0,8,0.05564540272214837,0.7378435517970403,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
6,5,0.4083290000380657,0.8913286383022454,0.8878192438886683,"[0, 26, 31, 29, 8]",0.4850869113258803,0.9999999999437559,02691156/162ed8d0d989f3acc1ccec171a275967,0.0212890199880499,4121629184,vggt_joint_pose_deepsets,242.62884300014775,6243651584,0,live_joint_vggt_plus_history_head,0.9129668601206082,0.9093722703576326,0,13,0.0035093944135773172,0.3988221081244337,4,"[false, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
7,6,0.4317109996918589,0.8994935021687596,0.8913286383022454,"[0, 26, 31, 29, 8, 13]",0.5305275537624039,0.7603923679657099,02691156/162ed8d0d989f3acc1ccec171a275967,0.02044060834321426,4215296512,vggt_joint_pose_deepsets,294.1114159998506,6243655680,0,live_joint_vggt_plus_history_head,0.9213299372250555,0.9129668601206082,0,24,0.00816486386651405,0.11676525403127785,5,"[false, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
8,7,0.45665000016015256,0.915685977434955,0.8994935021687596,"[0, 26, 31, 29, 8, 13, 24]",0.8355751716825038,0.20276571526740275,02691156/162ed8d0d989f3acc1ccec171a275967,0.019453195399440834,4312506880,vggt_joint_pose_deepsets,342.2880630000691,6243663872,0,live_joint_vggt_plus_history_head,0.9379155069757563,0.9213299372250555,0,35,0.016192475266195418,0.5783972125435539,6,"[false, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
9,8,0.4413299998304865,0.9221044140271939,0.915685977434955,"[0, 26, 31, 29, 8, 13, 24, 35]",0.5867306945319736,0.39195171337208945,02691156/162ed8d0d989f3acc1ccec171a275967,0.008977921599151239,4405488128,vggt_joint_pose_deepsets,392.0636529996955,6243680256,0,live_joint_vggt_plus_history_head,0.944489759895152,0.9379155069757563,0,2,0.00641843659223899,-0.3469043151969981,7,"[false, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, false, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true]"
10,9,0.40992799995365203,0.9258529173480867,0.9221044140271939,"[0, 26, 31, 29, 8, 13, 24, 35, 2]",0.5151650066123554,0.7305953514935969,02691156/162ed8d0d989f3acc1ccec171a275967,0.008458592454840722,4496722944,vggt_joint_pose_deepsets,440.5323720002343,6243680256,0,live_joint_vggt_plus_history_head,0.9483292632612121,0.944489759895152,0,22,0.0037485033208927467,-0.06558704453441296,8,"[false, true, false, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, false, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true]"
2,1,0.31226600003719795,0.37198835244630346,0.09615501137793364,[0],0.9231250937881033,0.0900403787704692,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.2952956159403969,3649128448,vggt_independent_history,2.078168000025471,6243680256,0,cached_independent_features_plus_live_history_head,0.42553483915638085,0.10999620561155977,0,37,0.27583334106836976,0.7931313598519889,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.30086300012044376,0.6014151375177714,0.37198835244630346,"[0, 37]",0.987746611357434,0.01351201430504736,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.23216297675564396,3649161216,vggt_independent_history,1.735969000037585,6243680256,0,cached_independent_features_plus_live_history_head,0.6879868472408153,0.42553483915638085,0,25,0.2294267850714679,0.9515263644773357,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
4,3,0.27901400017071865,0.6507826106659446,0.6014151375177714,"[0, 37, 25]",0.5978366406017724,0.5372869379716794,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.08941610437996333,3649193984,vggt_independent_history,1.5771149996908207,6243680256,0,cached_independent_features_plus_live_history_head,0.7444606040332332,0.6879868472408153,0,26,0.04936747314817319,0.37641633728590246,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
5,4,0.2780139998321829,0.7270718452622134,0.6507826106659446,"[0, 37, 25, 26]",0.9346382854042845,0.11005884705442384,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.0845126072327714,3649226752,vggt_independent_history,1.551333999941562,6243680256,0,cached_independent_features_plus_live_history_head,0.8317314203364743,0.7444606040332332,0,31,0.07628923459626877,0.8500352360817478,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
6,5,0.29419499969662866,0.745620328123449,0.7270718452622134,"[0, 37, 25, 26, 31]",0.835089219963383,0.3859311754789033,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.028338837021112284,3649259520,vggt_independent_history,1.559159000407817,6243680256,0,cached_independent_features_plus_live_history_head,0.8529498956436822,0.8317314203364743,0,35,0.01854848286123568,0.6424041075203866,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
7,6,0.2888969997911772,0.7614787739675473,0.745620328123449,"[0, 37, 25, 26, 31, 35]",0.897096664241695,0.24979691979303764,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.020474716778364477,3649292288,vggt_independent_history,1.5615649999745074,6243680256,0,cached_independent_features_plus_live_history_head,0.871091112047797,0.8529498956436822,0,15,0.015858445844098255,0.628393161008022,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
8,7,0.2703159998418414,0.7716620901271072,0.7614787739675473,"[0, 37, 25, 26, 31, 35, 15]",0.773713269775757,0.5221968840464737,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.019162798201128633,3649325056,vggt_independent_history,1.5436889998454717,6243680256,0,cached_independent_features_plus_live_history_head,0.8827402827154791,0.871091112047797,0,17,0.010183316159560002,0.7170731707317072,6,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
9,8,0.27459800003271084,0.7868196664958709,0.7716620901271072,"[0, 37, 25, 26, 31, 35, 15, 17]",0.9186504299380726,0.22117123649567938,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.01891105507066713,3649357824,vggt_independent_history,1.6237929999078915,6243680256,0,cached_independent_features_plus_live_history_head,0.90007974181323,0.8827402827154791,0,29,0.015157576368763657,0.7362101313320826,7,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, false, false, true, true, true, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
10,9,0.29591699967568275,0.7933240900095233,0.7868196664958709,"[0, 37, 25, 26, 31, 35, 15, 17, 29]",0.6985930870319894,0.45033652007592245,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.010579001674004131,3649390592,vggt_independent_history,1.5416349997394718,6243680256,0,cached_independent_features_plus_live_history_head,0.9075204554686035,0.90007974181323,0,19,0.006504423513652382,0.49919028340080973,8,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, false, false, true, true, false, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
2,1,0.3930849998141639,0.3904934043015488,0.09615501137793364,[0],0.9792817398953292,0.004428501989904474,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.2952956159403969,3744329216,vggt_joint_pose_deepsets,121.83413200000359,6243692544,0,live_joint_vggt_plus_history_head,0.44670363170866645,0.10999620561155977,0,26,0.29433839292361513,0.9195189639222942,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.43348500003048684,0.6091384497163381,0.3904934043015488,"[0, 26]",0.9981536445663569,0.0,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.21864504541478938,3840167424,vggt_joint_pose_deepsets,135.1396720001503,6243692544,0,live_joint_vggt_plus_history_head,0.696821904555267,0.44670363170866645,0,31,0.21864504541478938,0.9657107616404562,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
