object_id,policy,acquired_view_count,backend,accuracy_normalized,completeness_normalized,chamfer_l1_normalized,ground_truth_diameter,precision_1pct,recall_1pct,fscore_1pct,precision_2pct,recall_2pct,fscore_2pct,precision_10pct,recall_10pct,fscore_10pct
02691156/165c4491d10067b3bd46d022fd7d80aa,vggt_independent_history,2,2dgs,0.37548550963401794,0.13737303018569946,0.2564292699098587,1.9813481743613863,0.0,0.0,0.0,0.0004,0.0013,0.000611764705882353,0.0087,0.2868,0.016887715736040608
