object_id,policy,seed,coverage_target,stop_reason,acquired_views,initial_coverage,final_coverage,coverage_auc,coverage_interval_start,coverage_interval_end,num_steps,normalized_regret_mean,normalized_regret_valid_count,spearman_mean,spearman_valid_count,ndcg_at_5_mean,ndcg_at_5_valid_count,median_policy_ms
02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,vggt,0,vis_a,view_budget_exhausted,10,0.07964814603744022,0.7932452432602,4.758817569642615,1,10,9,0.7321260747923373,9,-0.022487468898032388,9,0.44738430880781777,9,13.716485002078116
