object_id,policy,acquired_view_count,history_anchor_ids,accuracy_normalized,completeness_normalized,chamfer_l1_normalized,ground_truth_diameter,precision_1pct,recall_1pct,fscore_1pct,precision_2pct,recall_2pct,fscore_2pct,alignment_mode,alignment_scale,camera_center_rmse_normalized,predicted_point_count,ground_truth_point_count,prediction_cache_hit,metric_cache_hit,ground_truth_cache_hit,prediction_cache_path,prediction_cache_sha256,metric_cache_path,evaluation_ms
03001627/11506b96d41f7d3dd7c4a943f33e0384,vggt_joint_pose_deepsets,10,"[0, 44, 17, 13, 34, 31, 27, 2, 40, 39]",0.027929764979840056,0.0641701123007568,0.046049938640298424,1.9997221151908326,0.1642,0.0993,0.12375757115749525,0.4664,0.2078,0.28750495401957876,camera_pose_sim3,2.480212873600374,0.1772374389920804,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/11506b96d41f7d3dd7c4a943f33e0384/c23f954551ff27d5dac9a3a1.npz,2846ac78ae1b1fd6847b265469044fcd545d8e4c9257dea3c7ac93ba4ca8c2fa,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/11506b96d41f7d3dd7c4a943f33e0384/17138441057bed70225c8f21.json,930.3342369994425
03001627/11525a18678f7ce6ae1e1181f20bb9c8,vggt_independent_history,1,[0],1.749785425309719,1.9749975679261444,1.8623914966179318,1.9927891994618592,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,6.813925994277461,0.0,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/11525a18678f7ce6ae1e1181f20bb9c8/b80cbe2b701e506427ef81c5.npz,36a8a96486f0bc291fe2a9274cb95e4682ed59faaf65eb22f94c351b42eaab86,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/11525a18678f7ce6ae1e1181f20bb9c8/1187f8667a6c54f7b1ad33da.json,205.32414199988125
03001627/11525a18678f7ce6ae1e1181f20bb9c8,vggt_independent_history,2,"[0, 42]",0.7556431161396123,0.7710590521366011,0.7633510841381067,1.9927891994618592,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,3.8410842877895206,0.051560313191847194,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/11525a18678f7ce6ae1e1181f20bb9c8/512d4985f73dd538a40a6d88.npz,c7b4fd3d6e0608c2a943c268cd578384b7d1dd1426f5bcb14b99d43c99d314e9,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/11525a18678f7ce6ae1e1181f20bb9c8/f43cdb30071274ca44d03336.json,261.31193800028996
03001627/11525a18678f7ce6ae1e1181f20bb9c8,vggt_independent_history,3,"[0, 42, 31]",0.19444394935412773,0.2676537331344446,0.23104884124428618,1.9927891994618592,0.0,0.0,0.0,0.0009,0.0002,0.00032727272727272726,camera_pose_sim3,2.747194466424411,0.1992668893849398,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/11525a18678f7ce6ae1e1181f20bb9c8/ca6dccbaa78d7e6bc4e631af.npz,c17bc73e2493bdb2b6089f3e5be68f3923cd0ddf9a29bc606f17ca0d5ad8f613,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/11525a18678f7ce6ae1e1181f20bb9c8/0e4ec2597a6e9bf2c64ca924.json,329.6183150005163
03001627/11525a18678f7ce6ae1e1181f20bb9c8,vggt_independent_history,5,"[0, 42, 31, 11, 40]",0.08448168199672254,0.1113401237655426,0.09791090288113258,1.9927891994618592,0.0525,0.0254,0.03423620025673941,0.1174,0.0631,0.08208243767313021,camera_pose_sim3,2.632558360387612,0.24575348490730992,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/11525a18678f7ce6ae1e1181f20bb9c8/0bb9dc367bb8f535d5afae40.npz,696edc93af6370bedb94057c4fda08ccab14412327e0d7df8ef20d44d107aa5f,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/11525a18678f7ce6ae1e1181f20bb9c8/e8fc0ddd68db5897bead7660.json,478.5633379997307
03001627/11525a18678f7ce6ae1e1181f20bb9c8,vggt_independent_history,10,"[0, 42, 31, 11, 40, 2, 47, 12, 22, 17]",0.06741706804345442,0.10892602236974556,0.08817154520659999,1.9927891994618592,0.1055,0.0616,0.0777833632555356,0.199,0.1173,0.14759848245336704,camera_pose_sim3,2.4169483851015987,0.48506621079869866,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/11525a18678f7ce6ae1e1181f20bb9c8/034b66d2c5f8943fd746df84.npz,f3582f59b9c2dd10a3667f80593e2d3d4119ca00e748af99de3834d2acb75d14,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/11525a18678f7ce6ae1e1181f20bb9c8/2528493882cfca75fb77bd93.json,926.6920999998547
03001627/11525a18678f7ce6ae1e1181f20bb9c8,vggt_joint_pose_deepsets,1,[0],1.749785425309719,1.9749975679261444,1.8623914966179318,1.9927891994618592,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,6.813925994277461,0.0,10000,10000,True,True,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/11525a18678f7ce6ae1e1181f20bb9c8/b80cbe2b701e506427ef81c5.npz,36a8a96486f0bc291fe2a9274cb95e4682ed59faaf65eb22f94c351b42eaab86,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/11525a18678f7ce6ae1e1181f20bb9c8/1187f8667a6c54f7b1ad33da.json,3.8772130001234473
03001627/11525a18678f7ce6ae1e1181f20bb9c8,vggt_joint_pose_deepsets,2,"[0, 33]",1.2944923641525712,1.3579273878446474,1.3262098759986092,1.9927891994618592,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,4.049784595518924,0.4174725633903303,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/11525a18678f7ce6ae1e1181f20bb9c8/1e15cead027641750ef4cf84.npz,964a11f0ebc9d9544b3853ca63c5bdecfcbd1158f4ab233fa28e4f238c3b4a20,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/11525a18678f7ce6ae1e1181f20bb9c8/6afc9beb5701dd9579a63f77.json,261.9159360001504
03001627/11525a18678f7ce6ae1e1181f20bb9c8,vggt_joint_pose_deepsets,3,"[0, 33, 29]",0.07133470086422086,0.12452772289598749,0.09793121188010417,1.9927891994618592,0.0388,0.0106,0.01665101214574899,0.0852,0.0312,0.0456742268041237,camera_pose_sim3,2.610742175458849,0.18695162170353752,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/11525a18678f7ce6ae1e1181f20bb9c8/edab45cd20c77957bf6f297f.npz,586626ede0db76867a3cbbaffd00af1bc8129135dd64d605ea2ec91146eb47c4,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/11525a18678f7ce6ae1e1181f20bb9c8/f08c3bfada5c3109a2a3eb34.json,331.6006949999064
03001627/11525a18678f7ce6ae1e1181f20bb9c8,vggt_joint_pose_deepsets,5,"[0, 33, 29, 31, 19]",0.03564740409383475,0.08039459316170924,0.058020998627772,1.9927891994618592,0.2244,0.0592,0.0936846262341326,0.417,0.1183,0.18431197459368576,camera_pose_sim3,2.681405456254488,0.13151329483984345,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/11525a18678f7ce6ae1e1181f20bb9c8/a6de53e453d50c805674f1a3.npz,3e301402291e3222c72897a6c577f9219811239b6ae29926175e57b4d9a8be71,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/11525a18678f7ce6ae1e1181f20bb9c8/87d0563ca2bbbaab20eb1acc.json,478.12836299999617
03001627/11525a18678f7ce6ae1e1181f20bb9c8,vggt_joint_pose_deepsets,10,"[0, 33, 29, 31, 19, 44, 2, 11, 41, 22]",0.026405130853998485,0.04370022128767978,0.03505267607083913,1.9927891994618592,0.2657,0.1712,0.208229983978027,0.5859,0.3363,0.4273219908913468,camera_pose_sim3,2.6512775045219192,0.11453023883668466,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/11525a18678f7ce6ae1e1181f20bb9c8/444794048a44b87c34135c52.npz,e566d259a255d559acc1692608f921d1cd5f2a6f750b398e8d9eea861d0ad495,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/11525a18678f7ce6ae1e1181f20bb9c8/f31ccbee7a34fe80722de294.json,937.8557390000424
03001627/1157d8d6995da5c0290d57214c8512a4,vggt_independent_history,1,[0],2.0439112712512544,2.2322297744595003,2.1380705228553776,1.9972981428191343,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,7.156406277350846,0.0,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/1157d8d6995da5c0290d57214c8512a4/d3510723b0dd6a815770baf7.npz,4114ac2c42e8a54450d7570301dc21e5fc177f59fc5bff5249340eb03d8e14d2,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/1157d8d6995da5c0290d57214c8512a4/8d459e12cd0b5d6cb24d3652.json,209.76876399981847
03001627/1157d8d6995da5c0290d57214c8512a4,vggt_independent_history,2,"[0, 44]",0.0262224645888717,0.16749829464113872,0.09686037961500521,1.9972981428191343,0.137,0.0126,0.02307754010695187,0.3692,0.0346,0.06327052996532936,camera_pose_sim3,2.636854400205701,0.04415841961841702,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/1157d8d6995da5c0290d57214c8512a4/c4d827df0fa65f9309378942.npz,c7e3f641670f43291b31776968fdb5f4cda76280ea320e29ad5474c043ab733d,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/1157d8d6995da5c0290d57214c8512a4/d35ba03d3d1a6a3452a5662c.json,261.64479200087953
03001627/1157d8d6995da5c0290d57214c8512a4,vggt_independent_history,3,"[0, 44, 33]",0.4461336457202593,0.6413137472351469,0.5437236964777031,1.9972981428191343,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.5576796154687176,0.7447970087105275,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/1157d8d6995da5c0290d57214c8512a4/844504f979eba4c3d4f4a549.npz,87456225a6b668177397920923b1e3777f953d886569a8dcd704ddb0658a1e04,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/1157d8d6995da5c0290d57214c8512a4/6fdfe5a801fc63d1a8380859.json,332.6872480001839
03001627/1157d8d6995da5c0290d57214c8512a4,vggt_independent_history,5,"[0, 44, 33, 13, 17]",0.030363345058172127,0.13664573735863933,0.08350454120840572,1.9972981428191343,0.1979,0.0448,0.07306073341573958,0.5456,0.0762,0.13372376970086844,camera_pose_sim3,2.5758918899567096,0.3585598196762185,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/1157d8d6995da5c0290d57214c8512a4/a1918d00fa9e52d6279ab2f0.npz,c4aeb8c8410d4b37f86a13135b3606a482091d7e66660259bd210f773ea200fb,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/1157d8d6995da5c0290d57214c8512a4/663caba505d472c42db4e196.json,480.3712299999461
03001627/1157d8d6995da5c0290d57214c8512a4,vggt_independent_history,10,"[0, 44, 33, 13, 17, 36, 2, 39, 11, 45]",0.03002485121018246,0.06876219706963319,0.04939352413990782,1.9972981428191343,0.1219,0.0579,0.07850956618464962,0.3138,0.1517,0.20452614393125673,camera_pose_sim3,2.7007977963771364,0.14027408223602492,10000,10000,False,False,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/1157d8d6995da5c0290d57214c8512a4/68303a6dd26db3307fe68a52.npz,8fe5378cb988524367377f364006344f04605a24868be4ff4c0691fb7190eec5,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/1157d8d6995da5c0290d57214c8512a4/1ea9bb54f619b559ae9eb71e.json,932.3381359999985
03001627/1157d8d6995da5c0290d57214c8512a4,vggt_joint_pose_deepsets,1,[0],2.0439112712512544,2.2322297744595003,2.1380705228553776,1.9972981428191343,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,7.156406277350846,0.0,10000,10000,True,True,False,/content/cv3d-project/data/cache/reconstruction/predictions/03001627/1157d8d6995da5c0290d57214c8512a4/d3510723b0dd6a815770baf7.npz,4114ac2c42e8a54450d7570301dc21e5fc177f59fc5bff5249340eb03d8e14d2,/content/cv3d-project/data/cache/reconstruction/metrics/03001627/1157d8d6995da5c0290d57214c8512a4/8d459e12cd0b5d6cb24d3652.json,4.263941000317573
