object_id,policy,acquired_view_count,backend,accuracy_normalized,completeness_normalized,chamfer_l1_normalized,ground_truth_diameter,precision_1pct,recall_1pct,fscore_1pct,precision_2pct,recall_2pct,fscore_2pct,precision_10pct,recall_10pct,fscore_10pct
02691156/1667ab313638fb366cf1b4a8fc3914e,vggt,10,2dgs,0.05248400941491127,0.0330435186624527,0.042763764038681984,1.9734344638920018,0.0167,0.0621,0.02632157360406091,0.0574,0.1881,0.08795877800407331,0.9706,1.0,0.9850806860854562
