object_id,policy,seed,step_index,history_anchor_ids,acquired_view_count_before,acquired_view_count_after,valid_candidate_mask,selected_anchor,selected_true_gain,oracle_true_gain,coverage_before,coverage_after,normalized_regret,spearman,ndcg_at_5,policy_ms,acquisition_ms
02691156/16689e54c884aa01639c7058eaf33ae,oracle,0,3,"[0, 18, 30, 32]",4,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",43,0.03223182812016117,0.03223182812016117,0.7237730347333369,0.7560048628534981,0.0,1.0,1.0,0.0022999993234407157,1.1265759967500344
02691156/16689e54c884aa01639c7058eaf33ae,oracle,0,4,"[0, 18, 30, 32, 43]",5,6,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true]",16,0.014820073803466467,0.014820073803466467,0.7560048628534981,0.7708249366569645,0.0,1.0,1.0,0.0040000013541430235,0.4836890002479777
02691156/16689e54c884aa01639c7058eaf33ae,oracle,0,5,"[0, 18, 30, 32, 43, 16]",6,7,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true]",34,0.011807321049193797,0.011807321049193797,0.7708249366569645,0.7826322577061583,0.0,1.0,1.0,0.0031000017770566046,0.016000001778593287
02691156/16689e54c884aa01639c7058eaf33ae,oracle,0,6,"[0, 18, 30, 32, 43, 16, 34]",7,8,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true]",6,0.010758246948669982,0.010758246948669982,0.7826322577061583,0.7933905046548282,0.0,0.9999999999999999,1.0,0.0018000027921516448,1.090776000637561
02691156/16689e54c884aa01639c7058eaf33ae,oracle,0,7,"[0, 18, 30, 32, 43, 16, 34, 6]",8,9,"[false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true]",11,0.0097804169566955,0.0097804169566955,0.7933905046548282,0.8031709216115237,0.0,1.0,1.0,0.0026999987312592566,0.8264820025942754
02691156/16689e54c884aa01639c7058eaf33ae,oracle,0,8,"[0, 18, 30, 32, 43, 16, 34, 6, 11]",9,10,"[false, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true]",44,0.008980904704980272,0.008980904704980272,0.8031709216115237,0.8121518263165041,0.0,1.0,1.0,0.0040000013541430235,1.3631709989567753
02691156/166d333d38897d1513d521050081b441,random,0,0,[0],1,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",3,0.19742253090927137,0.3146999992641213,0.14208135162895985,0.3395038825382312,0.48363626513541946,0.2330018501387604,0.7906764288412897,0.1416970007994678,0.4910889983875677
02691156/166d333d38897d1513d521050081b441,random,0,1,"[0, 3]",2,3,"[false, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",32,0.18026161168225827,0.30335396629567746,0.3395038825382312,0.5197654942204896,0.5154765542027117,0.12907801418439716,0.6438436070411887,0.14159700003801845,0.38629099799436517
02691156/166d333d38897d1513d521050081b441,random,0,2,"[0, 3, 32]",3,4,"[false, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",10,0.05988603261704023,0.20205045288436402,0.5197654942204896,0.5796515268375297,0.8019012450161347,0.08840579710144926,0.4440132423229377,0.11889699817402288,0.4420910008775536
02691156/166d333d38897d1513d521050081b441,random,0,3,"[0, 3, 32, 10]",4,5,"[false, true, true, false, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",36,0.18395458049033722,0.1980960125656453,0.5796515268375297,0.763606107327867,0.07617609081066469,0.14799154334038056,0.7089925710011843,0.08989799971459433,0.3779920007218607
