policy,object_count,policy_score_semantics,training_target_semantics,final_coverage_mean,coverage_auc_mean,reachable_coverage_ceiling_mean,final_reachable_normalized_coverage_mean,reachable_normalized_coverage_auc_mean,normalized_regret_mean,normalized_regret_valid_count,spearman_mean,spearman_valid_count,ndcg_at_5_mean,ndcg_at_5_valid_count,median_policy_ms,profiling_modes,peak_process_rss_bytes,peak_process_rss_delta_bytes,peak_peak_cuda_allocated_bytes,trainable_parameter_count,frozen_parameter_count,reconstruction_object_count,reconstruction_final_view_count,final_chamfer_l1_normalized_mean,chamfer_l1_normalized_auc,final_accuracy_normalized_mean,final_completeness_normalized_mean,final_precision_1pct_mean,final_recall_1pct_mean,final_fscore_1pct_mean,final_precision_2pct_mean,final_recall_2pct_mean,final_fscore_2pct_mean,final_precision_10pct_mean,final_recall_10pct_mean,final_fscore_10pct_mean
random,300,seeded_random_ranking,none,0.8510870184076302,6.184427925345356,0.9320595447834561,0.908908835368926,6.590793267387841,0.5664903434239239,2700,0.003721929994095982,2699,0.5060544350819294,2700,0.09953849962585082,"[""analytic_cpu""]",696053760,188416,,0,0,300,10,0.21825636747372765,4.570895094949626,0.16772831059746765,0.26878442434998767,0.10859866666666666,0.03665466666666667,0.05310022798507218,0.23596166666666665,0.07511133333333334,0.10936213814152311,0.6348666666666666,0.3701716666666667,0.4503689051497395
