object_id,policy,acquired_view_count,backend,accuracy_normalized,completeness_normalized,chamfer_l1_normalized,ground_truth_diameter,precision_1pct,recall_1pct,fscore_1pct,precision_2pct,recall_2pct,fscore_2pct,precision_10pct,recall_10pct,fscore_10pct
02828884/1b9ddee986099bb78880edc6251fa529,vggt_joint_pose_deepsets,1,2dgs,0.7700315718583944,0.2092053525193269,0.4896184621888607,1.9999222837012909,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.141,0.0005987261146496815
