object_id,policy,acquired_view_count,backend,accuracy_normalized,completeness_normalized,chamfer_l1_normalized,ground_truth_diameter,precision_1pct,recall_1pct,fscore_1pct,precision_2pct,recall_2pct,fscore_2pct,precision_10pct,recall_10pct,fscore_10pct
02691156/162ed8d0d989f3acc1ccec171a275967,vggt_joint_token_attention,5,2dgs,1.03770911693573,1.1818382740020752,1.1097736954689026,1.9750766272402376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
