acquired_view_count_after,acquired_view_count_before,acquisition_ms,coverage_after,coverage_before,history_anchor_ids,ndcg_at_5,normalized_regret,object_id,oracle_true_gain,peak_cuda_allocated_bytes,policy,policy_ms,process_rss_bytes,process_rss_delta_bytes,profiling_mode,reachable_normalized_coverage_after,reachable_normalized_coverage_before,seed,selected_anchor,selected_true_gain,spearman,step_index,valid_candidate_mask
3,2,0.29873299990867963,0.7327857664406547,0.4813205727651058,"[0, 17]",0.952458978738926,0.0,02691156/162ed8d0d989f3acc1ccec171a275967,0.251465193675549,3649094144,vggt_independent_history,1.6264680002677778,5327376384,0,cached_independent_features_plus_live_history_head,0.7505751431959937,0.49300528799996085,0,37,0.251465193675549,0.9380820228183779,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
4,3,0.277279999863822,0.833234252851985,0.7327857664406547,"[0, 17, 37]",0.8084455219005364,0.0,02691156/162ed8d0d989f3acc1ccec171a275967,0.10044848641133021,3649126912,vggt_independent_history,1.5196880003713886,5327376384,0,cached_independent_features_plus_live_history_head,0.8534621540043716,0.7505751431959937,0,35,0.10044848641133021,0.25296442687747034,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
5,4,0.28982000003452413,0.8937887335085635,0.833234252851985,"[0, 17, 37, 35]",0.9923576556259243,0.0,02691156/162ed8d0d989f3acc1ccec171a275967,0.060554480656578445,3649159680,vggt_independent_history,1.526148000266403,5327376384,0,cached_independent_features_plus_live_history_head,0.9154866775028793,0.8534621540043716,0,31,0.060554480656578445,0.5751937984496125,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
6,5,0.2959190001092793,0.9052938952451302,0.8937887335085635,"[0, 17, 37, 35, 31]",0.8704894699547606,0.14979174009162208,02691156/162ed8d0d989f3acc1ccec171a275967,0.012816544407389522,3649192448,vggt_independent_history,1.5527250002378423,5327376384,0,cached_independent_features_plus_live_history_head,0.9272711427769001,0.9154866775028793,0,19,0.011505161736566771,0.23361522198731502,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
7,6,0.278814000012062,0.9116239055089781,0.9052938952451302,"[0, 17, 37, 35, 31, 19]",0.5579683659816945,0.6426435550230796,02691156/162ed8d0d989f3acc1ccec171a275967,0.011384502660115682,3649225216,vggt_independent_history,1.543682999908924,5327376384,0,cached_independent_features_plus_live_history_head,0.9337548226978372,0.9272711427769001,0,30,0.006330010263847883,-0.46633173972935743,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
8,7,0.2789459999803512,0.9155540978018388,0.9116239055089781,"[0, 17, 37, 35, 31, 19, 30]",0.5329063725786597,0.8933694050832693,02691156/162ed8d0d989f3acc1ccec171a275967,0.01085793448159783,3649257984,vggt_independent_history,1.6003490000002785,5327376384,0,cached_independent_features_plus_live_history_head,0.9377804257841665,0.9337548226978372,0,9,0.003930192292860768,-0.12961672473867594,6,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
9,8,0.2912590002779325,0.9190555559094513,0.9155540978018388,"[0, 17, 37, 35, 31, 19, 30, 9]",0.4565490984692594,0.8150145158665676,02691156/162ed8d0d989f3acc1ccec171a275967,0.010250386228385998,3649290752,vggt_independent_history,1.5315929999815125,5327376384,0,cached_independent_features_plus_live_history_head,0.9413668865764954,0.9377804257841665,0,29,0.003501458107612499,-0.449155722326454,7,"[false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
10,9,0.2948199999082135,0.9236389291591339,0.9190555559094513,"[0, 17, 37, 35, 31, 19, 30, 9, 29]",0.5293920449017271,0.6211802531665747,02691156/162ed8d0d989f3acc1ccec171a275967,0.009509168410565472,3649323520,vggt_independent_history,1.5751979999549803,5327376384,0,cached_independent_features_plus_live_history_head,0.9460615274807682,0.9413668865764954,0,25,0.004583373249682587,-0.17469635627530364,8,"[false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, false, false, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
2,1,0.39355399985652184,0.4911085829773782,0.14497312553920544,[0],0.979440318147495,0.00852830866139964,02691156/162ed8d0d989f3acc1ccec171a275967,0.3482213622020308,3743680000,vggt_joint_history,120.92351700039217,5327429632,0,live_joint_vggt_plus_history_head,0.5030309155477841,0.14849254645009843,0,26,0.3461354574381728,0.8991674375578168,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.38833700000395766,0.7338306887485619,0.4911085829773782,"[0, 26]",0.9623287452666106,0.04284651205662514,02691156/162ed8d0d989f3acc1ccec171a275967,0.25150894084276576,3840100352,vggt_joint_history,134.34150700004466,5327429632,0,live_joint_vggt_plus_history_head,0.7516454324221282,0.5030309155477841,0,31,0.2427221057711837,0.9438791242676533,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
4,3,0.4296290003367176,0.8315123565677993,0.7338306887485619,"[0, 26, 31]",0.9498401343072851,0.04201225914166261,02691156/162ed8d0d989f3acc1ccec171a275967,0.1011654305775368,3931522560,vggt_joint_history,171.43479300011677,5327429632,0,live_joint_vggt_plus_history_head,0.8516984563327465,0.7516454324221282,0,37,0.09768166781923746,0.2534914361001317,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
5,4,0.4039010000269627,0.8884062469942745,0.8315123565677993,"[0, 26, 31, 37]",0.9630584747914339,0.0,02691156/162ed8d0d989f3acc1ccec171a275967,0.05689389042647515,4028472320,vggt_joint_history,206.5863249999893,5327429632,0,live_joint_vggt_plus_history_head,0.9099735237665068,0.8516984563327465,0,17,0.05689389042647515,0.8560958421423539,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
6,5,0.4133580000598158,0.8951379464112104,0.8884062469942745,"[0, 26, 31, 37, 17]",0.3280907436682758,0.8554253898641622,02691156/162ed8d0d989f3acc1ccec171a275967,0.02278709302457377,4121562112,vggt_joint_history,243.73658500007878,5327433728,0,live_joint_vggt_plus_history_head,0.9168686443941373,0.9099735237665068,0,29,0.0067316994169358425,-0.2881304741769858,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
7,6,0.4114270000172837,0.9038171744548998,0.8951379464112104,"[0, 26, 31, 37, 17, 29]",0.42503696986930356,0.6684124407333317,02691156/162ed8d0d989f3acc1ccec171a275967,0.020684825514226537,4215229440,vggt_joint_history,292.62571900017065,5327437824,4096,live_joint_vggt_plus_history_head,0.9257585725696874,0.9168686443941373,0,2,0.00867922804368949,0.008184101774572563,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
8,7,0.39967400016394095,0.9098035601688264,0.9038171744548998,"[0, 26, 31, 37, 17, 29, 2]",0.3364318355963399,0.7833585490017378,02691156/162ed8d0d989f3acc1ccec171a275967,0.019302487908687656,4312439808,vggt_joint_history,339.2225019997568,5327450112,0,live_joint_vggt_plus_history_head,0.9318902859847579,0.9257585725696874,0,39,0.005986385713926493,-0.24198606271776998,6,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
9,8,0.43566399972405634,0.9188127877998685,0.9098035601688264,"[0, 26, 31, 37, 17, 29, 2, 39]",0.691671634136095,0.5944672434591568,02691156/162ed8d0d989f3acc1ccec171a275967,0.01889036990581573,4405421056,vggt_joint_history,390.6358510002974,5327474688,0,live_joint_vggt_plus_history_head,0.941118224939004,0.9318902859847579,0,19,0.009009227631042158,0.24934333958724203,7,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true]"
10,9,0.41879700029312517,0.9220147475536478,0.9188127877998685,"[0, 26, 31, 37, 17, 29, 2, 39, 19]",0.36841698075734236,0.8271668168667998,02691156/162ed8d0d989f3acc1ccec171a275967,0.012589551998988221,4496655872,vggt_joint_history,440.22968499984927,5327474688,0,live_joint_vggt_plus_history_head,0.9443979166453184,0.941118224939004,0,22,0.0032019597537791492,-0.3151821862348178,8,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true]"
2,1,0.2963659999295487,0.37198835244630346,0.09615501137793364,[0],0.9231250937881033,0.0900403787704692,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.2952956159403969,3649061376,vggt_independent_history,1.8736570000328356,5327486976,0,cached_independent_features_plus_live_history_head,0.42553483915638085,0.10999620561155977,0,37,0.27583334106836976,0.7931313598519889,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.29678800001420313,0.6014151375177714,0.37198835244630346,"[0, 37]",0.987746611357434,0.01351201430504736,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.23216297675564396,3649094144,vggt_independent_history,1.7712710000523657,5327486976,0,cached_independent_features_plus_live_history_head,0.6879868472408153,0.42553483915638085,0,25,0.2294267850714679,0.9515263644773357,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
4,3,0.2806520001286117,0.6507826106659446,0.6014151375177714,"[0, 37, 25]",0.5978366406017724,0.5372869379716794,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.08941610437996333,3649126912,vggt_independent_history,1.6152660000443575,5327486976,0,cached_independent_features_plus_live_history_head,0.7444606040332332,0.6879868472408153,0,26,0.04936747314817319,0.37641633728590246,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
5,4,0.28809400009777164,0.7270718452622134,0.6507826106659446,"[0, 37, 25, 26]",0.9346382854042845,0.11005884705442384,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.0845126072327714,3649159680,vggt_independent_history,1.6394750000472413,5327486976,0,cached_independent_features_plus_live_history_head,0.8317314203364743,0.7444606040332332,0,31,0.07628923459626877,0.8500352360817478,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
6,5,0.29175200006648083,0.745620328123449,0.7270718452622134,"[0, 37, 25, 26, 31]",0.835089219963383,0.3859311754789033,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.028338837021112284,3649192448,vggt_independent_history,1.6072030002760584,5327486976,0,cached_independent_features_plus_live_history_head,0.8529498956436822,0.8317314203364743,0,35,0.01854848286123568,0.6424041075203866,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]"
7,6,0.2684009996301029,0.7614787739675473,0.745620328123449,"[0, 37, 25, 26, 31, 35]",0.897096664241695,0.24979691979303764,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.020474716778364477,3649225216,vggt_independent_history,1.5955199996824376,5327486976,0,cached_independent_features_plus_live_history_head,0.871091112047797,0.8529498956436822,0,15,0.015858445844098255,0.628393161008022,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
8,7,0.2843590000338736,0.7716620901271072,0.7614787739675473,"[0, 37, 25, 26, 31, 35, 15]",0.773713269775757,0.5221968840464737,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.019162798201128633,3649257984,vggt_independent_history,1.5247660003296915,5327486976,0,cached_independent_features_plus_live_history_head,0.8827402827154791,0.871091112047797,0,17,0.010183316159560002,0.7170731707317072,6,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
9,8,0.27027600026485743,0.7868196664958709,0.7716620901271072,"[0, 37, 25, 26, 31, 35, 15, 17]",0.9186504299380726,0.22117123649567938,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.01891105507066713,3649290752,vggt_independent_history,1.541751999866392,5327486976,0,cached_independent_features_plus_live_history_head,0.90007974181323,0.8827402827154791,0,29,0.015157576368763657,0.7362101313320826,7,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, false, false, true, true, true, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
10,9,0.2885070002776047,0.7933240900095233,0.7868196664958709,"[0, 37, 25, 26, 31, 35, 15, 17, 29]",0.6985930870319894,0.45033652007592245,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.010579001674004131,3649323520,vggt_independent_history,1.5549310001006234,5327486976,0,cached_independent_features_plus_live_history_head,0.9075204554686035,0.90007974181323,0,19,0.006504423513652382,0.49919028340080973,8,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, false, false, true, true, false, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true]"
2,1,0.41942100006053806,0.3904934043015488,0.09615501137793364,[0],0.9840569878041469,0.004428501989904474,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.2952956159403969,3743680000,vggt_joint_history,122.33596800024316,5327491072,0,live_joint_vggt_plus_history_head,0.44670363170866645,0.10999620561155977,0,26,0.29433839292361513,0.9262257169287696,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.4291330001251481,0.6091384497163381,0.3904934043015488,"[0, 26]",0.9991932193856249,0.0,02691156/1659db64bbf46bcdc1955ee4b5680e91,0.21864504541478938,3840100352,vggt_joint_history,134.5329400000992,5327491072,0,live_joint_vggt_plus_history_head,0.696821904555267,0.44670363170866645,0,31,0.21864504541478938,0.9319148936170212,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
