policy,acquired_view_count,object_count,accuracy_normalized_mean,chamfer_l1_normalized_mean,completeness_normalized_mean,fscore_10pct_mean,fscore_1pct_mean,fscore_2pct_mean,precision_10pct_mean,precision_1pct_mean,precision_2pct_mean,recall_10pct_mean,recall_1pct_mean,recall_2pct_mean
oracle,1,300,2.6650494777389895,2.8109000601424836,2.9567506425459773,0.0001649049311140203,0.0,0.0,0.0016956666666666667,0.0,0.0,8.666666666666667e-05,0.0,0.0
oracle,2,300,0.5959951090929753,0.6871115151086002,0.7782279211242252,0.09629672102729929,0.005546825764617633,0.012141977003150459,0.23328866666666664,0.02814133333333333,0.06067033333333333,0.06525833333333333,0.0032073333333333333,0.007115333333333333
oracle,3,300,0.5380208739022938,0.6157498141809352,0.6934787544595766,0.15246961610000634,0.01196873227959088,0.026239377360516406,0.28896599999999995,0.043614,0.095076,0.11043700000000001,0.007115333333333333,0.015696333333333333
oracle,5,300,0.2879641006199393,0.34826459794521125,0.4085650952704832,0.32144640083615417,0.03269837590361526,0.07139660188469159,0.5041173333333333,0.081943,0.1845913333333333,0.25301566666666664,0.02127333333333333,0.046265333333333325
oracle,10,300,0.17159553099987698,0.21792729181797446,0.26425905263607186,0.47166220837850326,0.058062342248433735,0.12014670804896738,0.6612883333333334,0.11447066666666667,0.25437033333333336,0.38863733333333333,0.04077066666666666,0.08264666666666667
