object_id,policy,acquired_view_count,history_anchor_ids,accuracy_normalized,chamfer_l1_normalized,completeness_normalized,fscore_10pct,fscore_1pct,fscore_2pct,ground_truth_diameter,precision_10pct,precision_1pct,precision_2pct,recall_10pct,recall_1pct,recall_2pct,alignment_mode,alignment_scale,camera_center_rmse_normalized,predicted_point_count,ground_truth_point_count,prediction_cache_hit,metric_cache_hit,ground_truth_cache_hit,prediction_cache_path,prediction_cache_sha256,metric_cache_path,evaluation_ms
02691156/1659db64bbf46bcdc1955ee4b5680e91,oracle,1,[0],1.7061548052816635,1.8294742162500237,1.952793627218384,0.0,0.0,0.0,1.9633879235889395,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,6.701581284226973,0.0,4577,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1659db64bbf46bcdc1955ee4b5680e91/cae8a06979e57a1c0c95b5c5.npz,2a12f077ed9144c3936745ae48d72ab6806db8b965898d076e430b0d0d7d76a9,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1659db64bbf46bcdc1955ee4b5680e91/4c665bbe5eecf3833af625e4.json,3.081434000250738
02691156/1659db64bbf46bcdc1955ee4b5680e91,oracle,2,"[0, 19]",0.6637674663272705,0.6209751725574357,0.578182878787601,0.0,0.0,0.0,1.9633879235889395,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3_positive_scale_fallback,3.163989331070878,5.135402148812443e-16,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1659db64bbf46bcdc1955ee4b5680e91/24876ef6a512e01d9e46b89b.npz,a371b151315301ee0ca870df3387744292f414d2cde8b245a9a5953c0e28c0b2,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1659db64bbf46bcdc1955ee4b5680e91/b6ecf9f354995d4ad5c573a7.json,12.516058000073826
02691156/1659db64bbf46bcdc1955ee4b5680e91,oracle,3,"[0, 19, 31]",1.2581580266376835,1.3221183264853615,1.3860786263330396,0.0,0.0,0.0,1.9633879235889395,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.16749279820733,1.1204690292998745,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1659db64bbf46bcdc1955ee4b5680e91/6d08c79433c23aa7bc65423b.npz,b8e292245114553f6be8a3c1909a54092e8fd22f0e6c64538c60371f9e5974ae,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1659db64bbf46bcdc1955ee4b5680e91/fbdcceb1f859990620823330.json,12.448712000150408
02691156/1659db64bbf46bcdc1955ee4b5680e91,oracle,5,"[0, 19, 31, 36, 17]",0.8388077795509684,0.857989002512516,0.8771702254740635,0.0,0.0,0.0,1.9633879235889395,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.6726087958207,0.564805268053776,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1659db64bbf46bcdc1955ee4b5680e91/455c2aa4c830baa339541dab.npz,b015430714447d5f629a2f724120e7d6326398b9b5ffb65357d24a60c2568093,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1659db64bbf46bcdc1955ee4b5680e91/4b43bc7fcc63d805e04c9925.json,12.438059000032808
02691156/1659db64bbf46bcdc1955ee4b5680e91,oracle,10,"[0, 19, 31, 36, 17, 33, 20, 1, 42, 30]",0.07593417827383463,0.10268854898733207,0.12944291970082952,0.5924158752219906,0.01064018691588785,0.020154744525547448,1.9633879235889395,0.8365,0.0115,0.0177,0.4586,0.0099,0.0234,camera_pose_sim3,2.520184821709794,0.7235904763263011,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1659db64bbf46bcdc1955ee4b5680e91/d34724c3eb03d86265775549.npz,61a67d27352fb3c9c5a6fa096dc3f08b5f29aeb3ad8a7b16c3a32ae5f80a3414,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1659db64bbf46bcdc1955ee4b5680e91/abaf76d698a5467a5a485d93.json,12.932074000218563
02691156/165c4491d10067b3bd46d022fd7d80aa,oracle,1,[0],3.472516998375446,3.661369570995097,3.8502221436147477,0.0,0.0,0.0,1.9813481803313522,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,10.492257716543822,0.0,3409,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/165c4491d10067b3bd46d022fd7d80aa/f41784f57dc33d10d7990bea.npz,ac3a02e37661f473aec68af67d8626aaa31aafa61f8104532d1ef65869ecf652,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/165c4491d10067b3bd46d022fd7d80aa/8942290c984c9b8fcf0d39e9.json,3.0097509998086025
02691156/165c4491d10067b3bd46d022fd7d80aa,oracle,2,"[0, 26]",0.1785400285384343,0.22128409775171137,0.26402816696498843,0.0,0.0,0.0,1.9813481803313522,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.4267469996363333,0.9692987392440278,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/165c4491d10067b3bd46d022fd7d80aa/a6afa619dd235ea72fd300f6.npz,0d906ba3546f229ced53a5bb5a6d87ecd7a57174d5449ca0118241d3bf3717f9,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/165c4491d10067b3bd46d022fd7d80aa/1de332c14f8f9019a0763682.json,11.746082000172464
02691156/165c4491d10067b3bd46d022fd7d80aa,oracle,3,"[0, 26, 31]",0.7785448617858352,0.8938540765586735,1.009163291331512,0.0,0.0,0.0,1.9813481803313522,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.740880241547692,0.6527234702632482,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/165c4491d10067b3bd46d022fd7d80aa/9f0bb74fd2810d811b02e033.npz,e27ffaf915e95a883498c0a28476e4dedb05b59293f7c76e9c76545d4e247913,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/165c4491d10067b3bd46d022fd7d80aa/9bd76840d863fcc9c4b720e8.json,11.356648999935715
02691156/165c4491d10067b3bd46d022fd7d80aa,oracle,5,"[0, 26, 31, 29, 17]",0.018399557251583445,0.049119915948279885,0.07984027464497633,0.8547869903802107,0.11704297472075251,0.23442789937106917,1.9813481803313522,1.0,0.2651,0.6521,0.7464,0.0751,0.1429,camera_pose_sim3,2.7704577609485757,0.17896743458021125,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/165c4491d10067b3bd46d022fd7d80aa/b68464371e525c1a285f0028.npz,ad4d4f2c47aee822be978c66cca56889f5a81fdaa6af30167167345fe91edc69,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/165c4491d10067b3bd46d022fd7d80aa/d8beb8928b2c768860894bf6.json,11.769766999805142
02691156/165c4491d10067b3bd46d022fd7d80aa,oracle,10,"[0, 26, 31, 29, 17, 42, 7, 20, 10, 33]",0.014058320476826086,0.034266029464677814,0.05447373845252954,0.9020038429865496,0.2574661137031277,0.4924815091653319,1.9813481803313522,1.0,0.3854,0.7594,0.8215,0.1933,0.3644,camera_pose_sim3,2.783324638138965,0.15167179914419604,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/165c4491d10067b3bd46d022fd7d80aa/6ef98512cb32f49998c9ec9e.npz,959da67e055423936b0f1a231bc3cac36482ba8a2f7c6470e06dd5d929d44474,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/165c4491d10067b3bd46d022fd7d80aa/c92b38923058765129b9e7d1.json,12.056585000209452
02691156/1667ab313638fb366cf1b4a8fc3914e,oracle,1,[0],1.8668532610171695,2.013085119036904,2.1593169770566387,0.0,0.0,0.0,1.9734344555933698,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,7.080669578033787,0.0,4017,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1667ab313638fb366cf1b4a8fc3914e/1a0688cede48969ac0e23ab5.npz,41fc7a7e36a97176b653f3e1285e27bf8684de8c4959454ebbf03f15791d6968,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1667ab313638fb366cf1b4a8fc3914e/45bd45bc9b79eb19c3583dcb.json,3.00036699991324
02691156/1667ab313638fb366cf1b4a8fc3914e,oracle,2,"[0, 30]",0.4658055487999027,0.5883742111880808,0.7109428735762587,0.0,0.0,0.0,1.9734344555933698,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.093552990799004,0.032125221876662335,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1667ab313638fb366cf1b4a8fc3914e/18d0a3d0e420739bc184b2bc.npz,a0812d4b9964609f2420f1c1d5f418cc76f96030e86830d0ce35347c7649e80a,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1667ab313638fb366cf1b4a8fc3914e/d988011720e8c491e998645a.json,11.157384999933129
02691156/1667ab313638fb366cf1b4a8fc3914e,oracle,3,"[0, 30, 25]",0.5334944207535699,0.5419873151652608,0.5504802095769518,0.0,0.0,0.0,1.9734344555933698,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.560178611282704,0.43398486500157163,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1667ab313638fb366cf1b4a8fc3914e/8b4255f44a327f2241d07fa2.npz,144c862e69b4fbbd98ceb277eed3bcc46e96a3b126a7855f4643e004d34a5f31,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1667ab313638fb366cf1b4a8fc3914e/99c5137749e336c305cb5cbe.json,12.072686000010435
02691156/1667ab313638fb366cf1b4a8fc3914e,oracle,5,"[0, 30, 25, 27, 23]",0.2671871546847084,0.28712116840065005,0.30705518211659166,0.0,0.0,0.0,1.9734344555933698,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.5417004869465716,0.3700963435825854,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1667ab313638fb366cf1b4a8fc3914e/c354babfd71ea218e3df874b.npz,2f187f5016c0ec81c6a39350bace23416ea63babb45008bceef98f8aeb424c26,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1667ab313638fb366cf1b4a8fc3914e/6821b7703b693fbb164d3843.json,12.739474999762024
02691156/1667ab313638fb366cf1b4a8fc3914e,oracle,10,"[0, 30, 25, 27, 23, 44, 2, 29, 34, 41]",0.10702183667781044,0.12497908738002056,0.1429363380822307,0.21257170031055903,0.0,0.0,1.9734344555933698,0.3653,0.0,0.0,0.1499,0.0,0.0,camera_pose_sim3,2.5570561992829695,0.3884715094237669,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/1667ab313638fb366cf1b4a8fc3914e/bf7c027638deed278ee5a02d.npz,b54f6bcad60c7871e6b2d5b56f6e082cd6917b8e0adb164af964a818d3ba8449,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/1667ab313638fb366cf1b4a8fc3914e/45e21696e249d3c1f3e57f6c.json,13.039469999966968
02691156/16689e54c884aa01639c7058eaf33ae,oracle,1,[0],3.1214683341339473,3.316285322695265,3.511102311256583,0.0,0.0,0.0,1.9853224444323758,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,9.759694740613213,0.0,5626,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/16689e54c884aa01639c7058eaf33ae/997ec6ab414066c05360f9a8.npz,f5249ad4fcd9a833e78d4e7dcd91b1112d8b5a405d9eaa22b90b5db58ab7a412,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/16689e54c884aa01639c7058eaf33ae/9e140bd2228ce9569963143b.json,3.3035840001502947
02691156/16689e54c884aa01639c7058eaf33ae,oracle,2,"[0, 18]",0.020372825582328686,0.0901265272560555,0.1598802289297823,0.5396129974443228,0.010015597305919888,0.041760125370015666,1.9853224444323758,1.0,0.277,0.5526,0.3695,0.0051,0.0217,camera_pose_sim3,1.3801272748153572,0.7341078292857097,10000,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/16689e54c884aa01639c7058eaf33ae/4423d28e4fe60b4b45202ec8.npz,fdddbbeb6794eccb09ee5e32b2b9c98e845af22794a2a184f2ba012b45d7dc53,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/16689e54c884aa01639c7058eaf33ae/9019762275f5469f5f8fbf0a.json,2.576636000412691
02691156/16689e54c884aa01639c7058eaf33ae,oracle,3,"[0, 18, 30]",0.8615216142701155,0.9621412713589947,1.062760928447874,0.0,0.0,0.0,1.9853224444323758,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.0438236437562685,0.6950372244223315,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/16689e54c884aa01639c7058eaf33ae/e6a4f249d776ee7c521793d6.npz,cb80428054cf684d895c8b51303e8c748df8c0549992b98bd9001155beda3d30,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/16689e54c884aa01639c7058eaf33ae/5a81e4b3a432c1b8d661205a.json,11.884076000114874
02691156/16689e54c884aa01639c7058eaf33ae,oracle,5,"[0, 18, 30, 32, 43]",0.17910019030613636,0.24734570124408406,0.3155912121820318,0.0,0.0,0.0,1.9853224444323758,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.4700237967217507,1.147973701825603,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/16689e54c884aa01639c7058eaf33ae/99981934863a536ba9d22f2a.npz,6665f2abe2d45895a53dc275f3b7b86180101d03cd3d814d7693212decfaf326,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/16689e54c884aa01639c7058eaf33ae/8d4b39c896ea329e82b62aac.json,11.578069999814034
02691156/16689e54c884aa01639c7058eaf33ae,oracle,10,"[0, 18, 30, 32, 43, 16, 34, 6, 11, 44]",0.2085403878057101,0.262330945044646,0.3161215022835819,0.0,0.0,0.0,1.9853224444323758,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.7113447027531985,1.0407629785210268,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/16689e54c884aa01639c7058eaf33ae/4cfb72327ebdea84745fd68f.npz,496a14eb802ae27cc7dda20f31ee0413a411e8706a987238cf3b5b46d49d96e5,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/16689e54c884aa01639c7058eaf33ae/a4aee511e418523542dcfbf6.json,12.213408000206982
02691156/166d333d38897d1513d521050081b441,oracle,1,[0],2.7753223027742013,2.926968860592317,3.078615418410433,0.0,0.0,0.0,1.9026407415460824,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,8.533177944671701,0.0,5974,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/166d333d38897d1513d521050081b441/2ad5ae3b6dfcdb8963ca1d01.npz,d9080c0f94f1ab2a59dc7c38888c68510d8efc50179861786615adc4f853dc9b,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/166d333d38897d1513d521050081b441/eeb0f51387b054ccecd8644f.json,3.2372070004385023
02691156/166d333d38897d1513d521050081b441,oracle,2,"[0, 38]",1.0169619704735906,1.1277824764696627,1.2386029824657347,0.0,0.0,0.0,1.9026407415460824,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.232595539118654,0.7762074691865192,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/166d333d38897d1513d521050081b441/bc59f63a54f8c8111a475ff8.npz,6ca4dfc0a643c89773b923174e5220864e20158572b3144f8074125c778d4f08,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/166d333d38897d1513d521050081b441/7c4a476b6812d03094f4a636.json,11.526448000040546
02691156/166d333d38897d1513d521050081b441,oracle,3,"[0, 38, 25]",0.17673156867203982,0.1862889402954102,0.1958463119187806,0.07240133779264213,0.0,0.0,1.9026407415460824,0.0615,0.0,0.0,0.088,0.0,0.0,camera_pose_sim3,1.9880756173486247,0.9277203086978674,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/166d333d38897d1513d521050081b441/608ca2491c72188bd0dce467.npz,ab3258186d61ef89dbcc7ae60813ec4c4cb7ba01f060b71135f218501e1dd1b1,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/166d333d38897d1513d521050081b441/fd657b3f4a9f8e35218bc7d4.json,12.407911000082095
02691156/166d333d38897d1513d521050081b441,oracle,5,"[0, 38, 25, 28, 6]",0.38610329650178193,0.377681947663109,0.369260598824436,0.0,0.0,0.0,1.9026407415460824,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.6190561643986128,1.157089159380668,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/166d333d38897d1513d521050081b441/130042fd9fe2d51737bafb0c.npz,870b416712ce71766f4adcdd0b3841343cd22a9fc761438c3487a4265090c4c2,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/166d333d38897d1513d521050081b441/af6e6ea399389448f946bcc7.json,12.64604900006816
02691156/166d333d38897d1513d521050081b441,oracle,10,"[0, 38, 25, 28, 6, 11, 2, 13, 40, 35]",0.3170844065540521,0.35127071017104766,0.3854570137880432,0.0,0.0,0.0,1.9026407415460824,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.076710105650296,1.2924494206758441,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/166d333d38897d1513d521050081b441/878f6ba7f99ee187712f448f.npz,4cd8ccbba4ef436722efcf74a44451f00e5de5e87d496de487ad56a84be45ff1,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/166d333d38897d1513d521050081b441/3682e06fcd40be2cf4d76f6a.json,12.875158000042575
02691156/16715d886ecf0a97ce2cec85ea6ae00d,oracle,1,[0],1.8872785394058056,2.0353984097982742,2.183518280190743,0.0,0.0,0.0,1.9571209480482843,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,7.105231986670696,0.0,5310,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/16715d886ecf0a97ce2cec85ea6ae00d/671706e915dcfe67ef98bf1b.npz,0dcdabf8bbfde836fd428119cac3851aaff2e3032870570bc1f4cfef6b0c602b,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/16715d886ecf0a97ce2cec85ea6ae00d/cf336dfdc38067f64e5db499.json,3.1984739998733858
02691156/16715d886ecf0a97ce2cec85ea6ae00d,oracle,2,"[0, 18]",0.43813790429040583,0.5247425779403267,0.6113472515902477,0.0,0.0,0.0,1.9571209480482843,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,0.9552751869015746,0.9310509095954314,10000,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/16715d886ecf0a97ce2cec85ea6ae00d/175d2cf64ce89c7f9ae3475d.npz,2a5e8094ae03425d9519a888f82dc5188264b0d2a677667d01f685f94dfae104,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/16715d886ecf0a97ce2cec85ea6ae00d/20c72474583a56b27f933462.json,2.8126759998485795
02691156/16715d886ecf0a97ce2cec85ea6ae00d,oracle,3,"[0, 18, 38]",0.27957074981454627,0.3955718692744109,0.5115729887342755,0.0,0.0,0.0,1.9571209480482843,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,3.0164811609760687,0.5907130135848677,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02691156/16715d886ecf0a97ce2cec85ea6ae00d/083bacbf101855125ac904e7.npz,0f6368bb523af2063f8a42fade5d49e1d18ce96e763781b3d4fbb9453ad18b9d,/content/cv3d-project/data/cache/reconstruction/metrics/02691156/16715d886ecf0a97ce2cec85ea6ae00d/d17e77b9c4ac9e895d88560c.json,12.144712999997864
