object_id,policy,acquired_view_count,backend,accuracy_normalized,completeness_normalized,chamfer_l1_normalized,ground_truth_diameter,precision_1pct,recall_1pct,fscore_1pct,precision_2pct,recall_2pct,fscore_2pct,precision_10pct,recall_10pct,fscore_10pct
02691156/16689e54c884aa01639c7058eaf33ae,vggt,10,2dgs,0.046818822622299194,0.025330277159810066,0.03607454989105463,1.9853224380879935,0.0682,0.1557,0.09485252344796785,0.1496,0.4158,0.2200342412451362,0.973,1.0,0.9863152559553979
